Identifier A,Identifier B,Interaction
P36094,P48361,0
P36094,P80667,0
P36094,P81449,0
P36094,Q04477,0
P36094,Q05080,0
P36094,Q06440,0
P36094,Q06675,0
P36094,Q12263,0
P38042,P38930,0
P38042,P39081,0
P38042,P47037,0
P38042,P47115,0
P38042,P57743,0
P38042,P81449,0
P38042,Q02100,0
P38042,Q03654,0
P38042,Q04868,0
P38042,Q05568,0
P38042,Q05580,0
P38042,Q06440,0
P38042,Q06704,0
P38042,Q08581,0
P38042,Q12154,0
P38042,Q12334,0
P38147,P38874,0
P38147,P39007,0
P38147,P41543,0
P38147,P41697,0
P38147,P41921,0
P38147,P46954,0
P38147,P47129,0
P38147,P52891,0
P38147,P61829,0
P38147,Q03818,0
P38147,Q03898,0
P38147,Q06169,0
P38147,Q06675,0
P38147,Q12066,0
P38147,Q12084,0
P38147,Q92331,0
P38247,P38272,0
P38247,P38930,0
P38247,P39723,0
P38247,P39743,0
P38247,P39929,0
P38247,P39998,0
P38247,P40089,0
P38247,P40957,0
P38247,P41921,0
P38247,P43605,0
P38247,Q03818,0
P38247,Q03860,0
P38247,Q03898,0
P38247,Q08581,0
P38247,Q08601,0
P38247,Q92331,0
P38272,P38748,0
P38272,P38930,0
P38272,P40073,0
P38272,P40460,0
P38272,P40485,0
P38272,P42935,0
P38272,P46964,0
P38272,P47017,0
P38272,P53971,0
P38272,Q02884,0
P38272,Q02908,0
P38272,Q03860,0
P38272,Q03898,0
P38272,Q06169,0
P38272,Q08601,0
P38272,Q12390,0
P38272,Q92331,0
P38339,P38853,0
P38339,P39113,0
P38339,P39743,0
P38339,P40073,0
P38339,P40151,0
P38339,P40460,0
P38339,P41543,0
P38339,P41695,0
P38339,P46946,0
P38339,P47011,0
P38339,P47129,0
P38339,P54786,0
P38339,Q04477,0
P38339,Q05568,0
P38339,Q08601,0
P38339,Q12033,0
P38339,Q12154,0
P38339,Q12263,0
P38339,Q12390,0
P38523,P38930,0
P38523,P39007,0
P38523,P40325,0
P38523,P40963,0
P38523,P41695,0
P38523,P46946,0
P38523,P54786,0
P38523,Q06706,0
P38523,Q12033,0
P38523,Q12102,0
P38523,Q12154,0
P38523,Q12329,0
P38523,Q3E7C1,0
P38748,P39743,0
P38748,P41921,0
P38748,P46954,0
P38748,P50623,0
P38748,P54861,0
P38748,P57743,0
P38748,Q02100,0
P38748,Q04003,0
P38748,Q04921,0
P38748,Q06440,0
P38748,Q12134,0
P38748,Q12306,0
P38748,Q92331,0
P38785,P38930,0
P38785,P39113,0
P38785,P39996,0
P38785,P40325,0
P38785,P40485,0
P38785,P40969,0
P38785,P50623,0
P38785,P53112,0
P38785,P54861,0
P38785,Q03860,0
P38785,Q04003,0
P38785,Q04411,0
P38785,Q06675,0
P38785,Q06704,0
P38785,Q12134,0
P38785,Q92331,0
P38822,P38930,0
P38822,P40957,0
P38822,P47095,0
P38822,P48361,0
P38822,P50623,0
P38822,P81449,0
P38822,Q03654,0
P38822,Q03860,0
P38822,Q05568,0
P38822,Q05791,0
P38822,Q07457,0
P38822,Q12084,0
P38822,Q12134,0
P38822,Q12390,0
P38822,Q12440,0
P38853,P38874,0
P38853,P39113,0
P38853,P47095,0
P38853,P52917,0
P38853,P53886,0
P38853,P54786,0
P38853,Q03898,0
P38853,Q05580,0
P38853,Q06410,0
P38853,Q06708,0
P38853,Q08581,0
P38853,Q12084,0
P38853,Q12134,0
P38853,Q12159,0
P38853,Q12263,0
P38853,Q92331,0
P38874,P39723,0
P38874,P39998,0
P38874,P40969,0
P38874,P41697,0
P38874,P47037,0
P38874,P53184,0
P38874,P53617,0
P38874,Q00582,0
P38874,Q00684,0
P38874,Q03654,0
P38874,Q06440,0
P38874,Q12066,0
P38874,Q12134,0
P38874,Q12390,0
P38874,Q3E7C1,0
P38874,Q92331,0
P38930,P39928,0
P38930,P39998,0
P38930,P46954,0
P38930,P47037,0
P38930,P47115,0
P38930,P47129,0
P38930,P52891,0
P38930,P54861,0
P38930,P81449,0
P38930,Q00684,0
P38930,Q03790,0
P38930,Q03860,0
P38930,Q04411,0
P38930,Q05580,0
P38930,Q06440,0
P38930,Q07457,0
P38930,Q12020,0
P38930,Q12033,0
P38930,Q12446,0
P38930,Q92331,0
P39007,P39743,0
P39007,P40089,0
P39007,P40202,0
P39007,P42935,0
P39007,P43605,0
P39007,P47025,0
P39007,P50623,0
P39007,P53971,0
P39007,Q02884,0
P39007,Q03818,0
P39007,Q03898,0
P39007,Q04003,0
P39007,Q04048,0
P39007,Q05568,0
P39007,Q06706,0
P39007,Q08581,0
P39081,P39113,0
P39081,P40054,0
P39081,P40963,0
P39081,P52891,0
P39081,P53617,0
P39081,P81449,0
P39081,Q04477,0
P39081,Q05568,0
P39081,Q05580,0
P39081,Q12134,0
P39081,Q12365,0
P39081,Q12446,0
P39113,P39723,0
P39113,P40073,0
P39113,P41697,0
P39113,P43605,0
P39113,P46946,0
P39113,P47037,0
P39113,P47115,0
P39113,Q03818,0
P39113,Q04477,0
P39113,Q05568,0
P39113,Q05791,0
P39113,Q06169,0
P39723,P39998,0
P39723,P40151,0
P39723,P40316,0
P39723,P40325,0
P39723,P40969,0
P39723,P41695,0
P39723,P41697,0
P39723,P47095,0
P39723,P61829,0
P39723,Q00684,0
P39723,Q03654,0
P39723,Q05791,0
P39723,Q12329,0
P39723,Q12334,0
P39723,Q12365,0
P39723,Q12390,0
P39743,P39998,0
P39743,P40969,0
P39743,P41543,0
P39743,P41697,0
P39743,P46946,0
P39743,P46954,0
P39743,P47025,0
P39743,P54861,0
P39743,P61829,0
P39743,P80667,0
P39743,Q04411,0
P39743,Q04477,0
P39743,Q04868,0
P39743,Q05580,0
P39743,Q06708,0
P39743,Q07457,0
P39743,Q12084,0
P39743,Q12154,0
P39743,Q12390,0
P39928,P40089,0
P39928,P40151,0
P39928,P41695,0
P39928,P47011,0
P39928,P47017,0
P39928,P53617,0
P39928,Q03654,0
P39928,Q04411,0
P39928,Q05791,0
P39928,Q06708,0
P39929,P40054,0
P39929,P46946,0
P39929,P47011,0
P39929,P54786,0
P39929,P81449,0
P39929,Q00582,0
P39929,Q02908,0
P39929,Q03818,0
P39929,Q03898,0
P39929,Q03954,0
P39929,Q04003,0
P39929,Q06440,0
P39929,Q06706,0
P39929,Q12066,0
P39929,Q12102,0
P39929,Q12263,0
P39996,P39998,0
P39996,P41697,0
P39996,P47037,0
P39996,P47115,0
P39996,P48361,0
P39996,P50623,0
P39996,P53886,0
P39996,P54786,0
P39996,Q03654,0
P39996,Q03790,0
P39996,Q04477,0
P39996,Q05791,0
P39996,Q07457,0
P39996,Q12084,0
P39996,Q12102,0
P39996,Q12390,0
P39998,P46964,0
P39998,P53895,0
P39998,Q02908,0
P39998,Q02939,0
P39998,Q03654,0
P39998,Q03860,0
P39998,Q06708,0
P39998,Q08581,0
P39998,Q12033,0
P39998,Q12102,0
P39998,Q12154,0
P39998,Q12446,0
P40054,P40089,0
P40054,P40963,0
P40054,P47129,0
P40054,P53253,0
P40054,Q02100,0
P40054,Q04003,0
P40054,Q06708,0
P40054,Q12306,0
P40054,Q12440,0
P40073,P40325,0
P40073,P41695,0
P40073,P42935,0
P40073,P46964,0
P40073,P47095,0
P40073,P47115,0
P40073,P53112,0
P40073,Q03818,0
P40073,Q03954,0
P40073,Q06440,0
P40073,Q12020,0
P40073,Q12084,0
P40073,Q12154,0
P40073,Q92331,0
P40089,P40202,0
P40089,P40969,0
P40089,P41543,0
P40089,P42935,0
P40089,P52891,0
P40089,P53617,0
P40089,P53886,0
P40089,Q04411,0
P40089,Q06169,0
P40089,Q06410,0
P40089,Q06440,0
P40089,Q08581,0
P40089,Q12033,0
P40089,Q12084,0
P40089,Q12134,0
P40089,Q12159,0
P40089,Q12329,0
P40151,P42935,0
P40151,P46964,0
P40151,P47095,0
P40151,P53886,0
P40151,P54786,0
P40151,Q04048,0
P40151,Q04477,0
P40151,Q06410,0
P40151,Q12154,0
P40151,Q12365,0
P40151,Q3E7C1,0
P40202,P40957,0
P40202,P46964,0
P40202,P53184,0
P40202,P53895,0
P40202,P61829,0
P40202,P80667,0
P40202,Q04003,0
P40202,Q05791,0
P40202,Q06708,0
P40202,Q12066,0
P40202,Q12084,0
P40202,Q12446,0
P40316,P40485,0
P40316,P41543,0
P40316,P41697,0
P40316,P46946,0
P40316,P46964,0
P40316,P47025,0
P40316,P47129,0
P40316,P53617,0
P40316,Q03860,0
P40316,Q04411,0
P40316,Q05791,0
P40316,Q06708,0
P40316,Q08581,0
P40316,Q12102,0
P40316,Q12440,0
P40316,Q3E7C1,0
P40316,Q92331,0
P40325,P46964,0
P40325,P47011,0
P40325,P50623,0
P40325,P54786,0
P40325,Q05580,0
P40325,Q12020,0
P40325,Q12033,0
P40325,Q12084,0
P40460,P40485,0
P40460,P42935,0
P40460,P46954,0
P40460,P47095,0
P40460,P47115,0
P40460,P47129,0
P40460,P53253,0
P40460,P54861,0
P40460,Q02884,0
P40460,Q04921,0
P40460,Q06440,0
P40460,Q06704,0
P40460,Q06708,0
P40460,Q08601,0
P40460,Q12020,0
P40460,Q3E7C1,0
P40485,P40582,0
P40485,P41697,0
P40485,P43605,0
P40485,P46946,0
P40485,P52891,0
P40485,P52917,0
P40485,P53112,0
P40485,Q03860,0
P40485,Q03898,0
P40485,Q04003,0
P40485,Q05568,0
P40485,Q06675,0
P40485,Q08601,0
P40485,Q12020,0
P40485,Q12329,0
P40582,P40969,0
P40582,P41697,0
P40582,P43639,0
P40582,P50623,0
P40582,P53617,0
P40582,P53971,0
P40582,Q00582,0
P40582,Q02884,0
P40582,Q02939,0
P40582,Q03654,0
P40582,Q03818,0
P40582,Q04411,0
P40582,Q06708,0
P40582,Q12102,0
P40582,Q12306,0
P40582,Q12390,0
P40582,Q12440,0
P40582,Q3E7C1,0
P40957,P41543,0
P40957,P43605,0
P40957,P47115,0
P40957,P52917,0
P40957,P54861,0
P40957,P61829,0
P40957,P81449,0
P40957,Q00582,0
P40957,Q02939,0
P40957,Q03654,0
P40957,Q04003,0
P40957,Q05568,0
P40957,Q06675,0
P40957,Q07457,0
P40957,Q12020,0
P40957,Q12084,0
P40957,Q12334,0
P40957,Q12390,0
P40963,P47025,0
P40963,P47095,0
P40963,P52917,0
P40963,P53184,0
P40963,P53971,0
P40963,P80667,0
P40963,Q02100,0
P40963,Q03654,0
P40963,Q06169,0
P40963,Q06704,0
P40963,Q12154,0
P40963,Q12334,0
P40969,P43639,0
P40969,P46946,0
P40969,P47095,0
P40969,P53112,0
P40969,P54861,0
P40969,P81449,0
P40969,Q03790,0
P40969,Q12306,0
P40969,Q12440,0
P40969,Q3E7C1,0
P41543,P41695,0
P41543,P47011,0
P41543,P47095,0
P41543,P47129,0
P41543,Q02100,0
P41543,Q02884,0
P41543,Q03818,0
P41543,Q04003,0
P41543,Q04048,0
P41543,Q05080,0
P41543,Q05568,0
P41543,Q12102,0
P41543,Q12263,0
P41695,P46946,0
P41695,P46964,0
P41695,P52891,0
P41695,P53112,0
P41695,P53886,0
P41695,P53895,0
P41695,Q02100,0
P41695,Q02939,0
P41695,Q03860,0
P41695,Q07457,0
P41695,Q12154,0
P41697,P42935,0
P41697,P46954,0
P41697,P47011,0
P41697,P52891,0
P41697,P52917,0
P41697,P81449,0
P41697,Q02908,0
P41697,Q03818,0
P41697,Q04411,0
P41697,Q12159,0
P41921,P46946,0
P41921,P47011,0
P41921,P47025,0
P41921,P50623,0
P41921,P81449,0
P41921,Q04921,0
P41921,Q06410,0
P41921,Q12134,0
P41921,Q12329,0
P41921,Q12390,0
P42935,P46964,0
P42935,P47017,0
P42935,P52917,0
P42935,Q02100,0
P42935,Q05791,0
P42935,Q12020,0
P42935,Q12084,0
P42935,Q12306,0
P42935,Q12365,0
P43605,P47095,0
P43605,P47129,0
P43605,P53184,0
P43605,P53253,0
P43605,P54861,0
P43605,Q03790,0
P43605,Q03818,0
P43605,Q05580,0
P43605,Q12390,0
P43605,Q12446,0
P43639,P47095,0
P43639,P47115,0
P43639,P53184,0
P43639,P61829,0
P43639,Q03860,0
P43639,Q05080,0
P43639,Q05568,0
P43639,Q08581,0
P43639,Q12020,0
P43639,Q12066,0
P43639,Q12102,0
P43639,Q12334,0
P43639,Q12390,0
P43639,Q12446,0
P46946,P46954,0
P46946,P47017,0
P46946,P52891,0
P46946,Q03954,0
P46946,Q06410,0
P46946,Q06675,0
P46946,Q12159,0
P46946,Q12306,0
P46946,Q12334,0
P46946,Q92331,0
P46954,P46964,0
P46954,P47095,0
P46954,P47115,0
P46954,P61829,0
P46954,Q03654,0
P46954,Q04003,0
P46954,Q05080,0
P46954,Q05568,0
P46954,Q06708,0
P46954,Q07457,0
P46954,Q12306,0
P46954,Q12440,0
P46964,P47025,0
P46964,P53184,0
P46964,Q00582,0
P46964,Q02939,0
P46964,Q03860,0
P46964,Q12154,0
P46964,Q12159,0
P46964,Q12440,0
P46964,Q92331,0
P47011,P47037,0
P47011,P48361,0
P47011,P50623,0
P47011,P53617,0
P47011,P80667,0
P47011,Q02100,0
P47011,Q02908,0
P47011,Q03790,0
P47011,Q05080,0
P47011,Q06706,0
P47011,Q08581,0
P47011,Q12159,0
P47011,Q12263,0
P47011,Q12440,0
P47017,P47095,0
P47017,P50623,0
P47017,Q02100,0
P47017,Q03860,0
P47017,Q03898,0
P47017,Q05080,0
P47017,Q05580,0
P47017,Q06440,0
P47017,Q06708,0
P47017,Q12306,0
P47017,Q12329,0
P47025,P47095,0
P47025,P54786,0
P47025,P80667,0
P47025,Q04921,0
P47025,Q06410,0
P47025,Q08581,0
P47025,Q12334,0
P47037,P48361,0
P47037,P50623,0
P47037,P53112,0
P47037,P57743,0
P47037,Q04477,0
P47037,Q06169,0
P47037,Q06440,0
P47037,Q08601,0
P47037,Q12020,0
P47037,Q12334,0
P47037,Q12365,0
P47095,P81449,0
P47095,Q02100,0
P47095,Q04411,0
P47095,Q04477,0
P47095,Q05580,0
P47095,Q06708,0
P47095,Q08581,0
P47095,Q08601,0
P47095,Q12263,0
P47095,Q12329,0
P47115,P53112,0
P47115,P53617,0
P47115,P53895,0
P47115,Q00684,0
P47115,Q03654,0
P47115,Q06708,0
P47115,Q12033,0
P47115,Q12306,0
P47115,Q12440,0
P47129,P52917,0
P47129,P53895,0
P47129,Q00582,0
P47129,Q00684,0
P47129,Q04411,0
P47129,Q05568,0
P47129,Q07457,0
P47129,Q12066,0
P47129,Q3E7C1,0
P48361,P50623,0
P48361,P53253,0
P48361,P61829,0
P48361,Q03654,0
P48361,Q03898,0
P48361,Q04477,0
P48361,Q06708,0
P48361,Q12084,0
P48361,Q12446,0
P50623,P54786,0
P50623,P57743,0
P50623,P61829,0
P50623,Q05580,0
P50623,Q12102,0
P50623,Q12154,0
P50623,Q12159,0
P50623,Q12446,0
P52891,P53184,0
P52891,P53253,0
P52891,P53895,0
P52891,P54861,0
P52891,P80667,0
P52891,Q03954,0
P52891,Q05580,0
P52891,Q06440,0
P52891,Q08581,0
P52891,Q12033,0
P52891,Q12334,0
P52891,Q12390,0
P52917,P57743,0
P52917,Q02939,0
P52917,Q03790,0
P52917,Q05580,0
P52917,Q06169,0
P52917,Q12329,0
P52917,Q12446,0
P53112,P53895,0
P53112,P81449,0
P53112,Q02100,0
P53112,Q02908,0
P53112,Q06440,0
P53112,Q06704,0
P53112,Q12066,0
P53112,Q12365,0
P53184,P53886,0
P53184,P53895,0
P53184,P54861,0
P53184,Q05791,0
P53184,Q06706,0
P53184,Q06708,0
P53184,Q12020,0
P53184,Q12154,0
P53253,P53886,0
P53253,Q03898,0
P53253,Q06410,0
P53253,Q06706,0
P53253,Q12306,0
P53253,Q12329,0
P53253,Q12390,0
P53253,Q12440,0
P53617,P54861,0
P53617,P80667,0
P53617,Q02100,0
P53617,Q03654,0
P53617,Q04868,0
P53617,Q05568,0
P53617,Q06675,0
P53617,Q06704,0
P53886,P81449,0
P53886,Q00582,0
P53886,Q02939,0
P53886,Q03818,0
P53886,Q03860,0
P53886,Q03898,0
P53886,Q03954,0
P53886,Q12020,0
P53886,Q12084,0
P53895,P54786,0
P53895,Q00582,0
P53895,Q05580,0
P53895,Q06410,0
P53895,Q12440,0
P53971,P57743,0
P53971,Q04003,0
P53971,Q04477,0
P53971,Q05580,0
P53971,Q06440,0
P53971,Q12066,0
P54786,Q00684,0
P54786,Q03860,0
P54786,Q04048,0
P54786,Q04477,0
P54786,Q05580,0
P54786,Q06440,0
P54861,Q02100,0
P54861,Q04477,0
P54861,Q06675,0
P54861,Q12020,0
P54861,Q12159,0
P54861,Q12263,0
P54861,Q12329,0
P54861,Q92331,0
P57743,Q08601,0
P57743,Q12020,0
P57743,Q12066,0
P57743,Q12263,0
P61829,Q02884,0
P61829,Q02939,0
P61829,Q03790,0
P61829,Q03954,0
P61829,Q12084,0
P61829,Q12159,0
P61829,Q12390,0
P61829,Q12446,0
P80667,Q02884,0
P80667,Q03860,0
P80667,Q12102,0
P80667,Q12154,0
P80667,Q92331,0
P81449,Q04921,0
P81449,Q06704,0
P81449,Q12154,0
Q00582,Q02884,0
Q00582,Q02939,0
Q00582,Q03818,0
Q00582,Q05080,0
Q00582,Q06440,0
Q00582,Q06704,0
Q00582,Q08601,0
Q00582,Q12263,0
Q00582,Q12440,0
Q00582,Q92331,0
Q00684,Q03898,0
Q00684,Q04868,0
Q00684,Q06410,0
Q00684,Q06440,0
Q00684,Q08601,0
Q00684,Q12263,0
Q00684,Q12446,0
Q00684,Q92331,0
Q02100,Q02939,0
Q02100,Q03860,0
Q02100,Q03898,0
Q02100,Q05580,0
Q02100,Q06675,0
Q02100,Q06706,0
Q02100,Q12066,0
Q02100,Q12390,0
Q02884,Q04411,0
Q02884,Q08601,0
Q02884,Q12066,0
Q02884,Q12134,0
Q02884,Q12365,0
Q02884,Q92331,0
Q02908,Q04921,0
Q02908,Q05080,0
Q02908,Q06440,0
Q02908,Q12329,0
Q02908,Q92331,0
Q02939,Q03954,0
Q02939,Q04003,0
Q02939,Q04048,0
Q02939,Q05080,0
Q02939,Q05580,0
Q02939,Q12084,0
Q02939,Q12102,0
Q02939,Q12440,0
Q03654,Q03860,0
Q03654,Q12020,0
Q03654,Q12084,0
Q03654,Q12334,0
Q03654,Q12446,0
Q03790,Q04048,0
Q03790,Q04868,0
Q03790,Q04921,0
Q03790,Q05791,0
Q03790,Q12102,0
Q03818,Q04003,0
Q03818,Q04921,0
Q03818,Q05791,0
Q03818,Q08601,0
Q03818,Q12084,0
Q03818,Q12134,0
Q03860,Q04048,0
Q03860,Q04411,0
Q03860,Q04868,0
Q03860,Q05791,0
Q03860,Q12066,0
Q03860,Q12440,0
Q03860,Q12446,0
Q03898,Q04411,0
Q03898,Q04477,0
Q03898,Q06169,0
Q03898,Q06410,0
Q03898,Q08601,0
Q03898,Q12306,0
Q03898,Q92331,0
Q03954,Q06675,0
Q03954,Q12390,0
Q04003,Q06169,0
Q04003,Q06675,0
Q04003,Q12334,0
Q04048,Q04868,0
Q04048,Q06704,0
Q04048,Q06708,0
Q04411,Q05791,0
Q04411,Q06440,0
Q04411,Q07457,0
Q04477,Q04868,0
Q04477,Q05580,0
Q04477,Q06169,0
Q04477,Q12154,0
Q04477,Q12159,0
Q04477,Q12306,0
Q04477,Q12329,0
Q04868,Q12134,0
Q04921,Q05568,0
Q04921,Q05791,0
Q04921,Q06410,0
Q04921,Q06675,0
Q04921,Q07457,0
Q04921,Q12033,0
Q04921,Q12134,0
Q04921,Q12263,0
Q04921,Q12306,0
Q04921,Q12390,0
Q05080,Q06706,0
Q05080,Q12159,0
Q05080,Q12306,0
Q05080,Q12390,0
Q05568,Q12084,0
Q05580,Q12020,0
Q05580,Q12263,0
Q05580,Q3E7C1,0
Q05791,Q06169,0
Q05791,Q06410,0
Q05791,Q06675,0
Q05791,Q12020,0
Q05791,Q12134,0
Q05791,Q12365,0
Q06169,Q07457,0
Q06169,Q12020,0
Q06169,Q12102,0
Q06169,Q12334,0
Q06169,Q92331,0
Q06410,Q12020,0
Q06410,Q12033,0
Q06410,Q12102,0
Q06410,Q12365,0
Q06410,Q92331,0
Q06440,Q06675,0
Q06440,Q08581,0
Q06440,Q12159,0
Q06440,Q12390,0
Q06440,Q3E7C1,0
Q06440,Q92331,0
Q06675,Q06708,0
Q06675,Q12102,0
Q06675,Q12390,0
Q06708,Q08581,0
Q06708,Q12334,0
Q07457,Q12033,0
Q07457,Q12306,0
Q07457,Q12390,0
Q07457,Q12446,0
Q07457,Q92331,0
Q08581,Q12084,0
Q08581,Q12154,0
Q08581,Q12159,0
Q08581,Q3E7C1,0
Q08581,Q92331,0
Q08601,Q12334,0
Q08601,Q12365,0
Q12033,Q3E7C1,0
Q12066,Q3E7C1,0
Q12084,Q12159,0
Q12084,Q12390,0
Q12134,Q12306,0
Q12134,Q12334,0
Q12159,Q12306,0
Q12159,Q3E7C1,0
Q12263,Q12306,0
Q12306,Q12390,0
Q12306,Q12440,0
Q12306,Q12446,0
Q12334,Q12390,0
Q12334,Q92331,0
Q12365,Q12390,0
Q3E7C1,Q92331,0
