Identifier A,Identifier B,Interaction
P35056,Q04868,0
P35056,Q06169,0
P35056,Q06675,0
P35056,Q06706,0
P35056,Q12306,0
P35191,P36094,0
P35191,P39723,0
P35191,P39998,0
P35191,P40073,0
P35191,P41543,0
P35191,P47095,0
P35191,P52917,0
P35191,P54786,0
P35191,Q03790,0
P35191,Q12066,0
P35191,Q12306,0
P35191,Q12329,0
P35191,Q92331,0
P36036,P39743,0
P36036,P40969,0
P36036,P50623,0
P36036,Q02939,0
P36036,Q04477,0
P36036,Q08581,0
P36036,Q12334,0
P36068,P38147,0
P36068,P38339,0
P36068,P38874,0
P36068,P39723,0
P36068,P39743,0
P36068,P39928,0
P36068,P40969,0
P36068,P43605,0
P36068,P43639,0
P36068,P46946,0
P36068,P47037,0
P36068,P54786,0
P36068,P80667,0
P36068,Q02884,0
P36068,Q03954,0
P36068,Q04477,0
P36068,Q05580,0
P36068,Q06410,0
P36068,Q07457,0
P36068,Q08601,0
P36068,Q12033,0
P36068,Q92331,0
P36094,P38042,0
P36094,P38822,0
P36094,P40582,0
P36094,P47037,0
P36094,P47095,0
P36094,Q03954,0
P36094,Q04868,0
P36094,Q06440,0
P36094,Q08581,0
P36094,Q12033,0
P36094,Q12390,0
P36094,Q12446,0
P38042,P38822,0
P38042,P39743,0
P38042,P40316,0
P38042,P40460,0
P38042,P47025,0
P38042,P54786,0
P38042,Q02100,0
P38042,Q02884,0
P38042,Q02908,0
P38042,Q03954,0
P38042,Q04003,0
P38042,Q04048,0
P38042,Q06704,0
P38042,Q06706,0
P38042,Q07457,0
P38042,Q12033,0
P38042,Q12263,0
P38042,Q12446,0
P38147,P38930,0
P38147,P39743,0
P38147,P40582,0
P38147,Q00684,0
P38147,Q02908,0
P38147,Q03790,0
P38147,Q04477,0
P38147,Q05580,0
P38147,Q12306,0
P38247,P38822,0
P38247,P39743,0
P38247,P40485,0
P38247,P52891,0
P38247,P53184,0
P38247,Q04477,0
P38247,Q06706,0
P38247,Q12033,0
P38272,P38523,0
P38272,P38874,0
P38272,P39113,0
P38272,P39723,0
P38272,P39743,0
P38272,P39929,0
P38272,P40969,0
P38272,P43605,0
P38272,P43639,0
P38272,P47017,0
P38272,P50623,0
P38272,P53617,0
P38272,P53886,0
P38272,P57743,0
P38272,P80667,0
P38272,Q00684,0
P38272,Q02884,0
P38272,Q02908,0
P38272,Q03654,0
P38272,Q03818,0
P38272,Q04048,0
P38272,Q04868,0
P38272,Q04921,0
P38272,Q05568,0
P38272,Q08581,0
P38272,Q12020,0
P38272,Q12134,0
P38272,Q12159,0
P38272,Q12263,0
P38272,Q12306,0
P38272,Q12390,0
P38272,Q12440,0
P38272,Q12446,0
P38339,P38853,0
P38339,P40460,0
P38339,P42935,0
P38339,P46946,0
P38339,P47017,0
P38339,P47037,0
P38339,P47115,0
P38339,P47129,0
P38339,P53971,0
P38339,P54861,0
P38339,Q02100,0
P38339,Q08581,0
P38339,Q12066,0
P38339,Q12084,0
P38339,Q12102,0
P38523,P38874,0
P38523,P39007,0
P38523,P40969,0
P38523,P50623,0
P38523,P80667,0
P38523,Q02100,0
P38523,Q12020,0
P38523,Q12329,0
P38748,P39928,0
P38748,P80667,0
P38785,P38822,0
P38785,P47115,0
P38785,P50623,0
P38785,Q02939,0
P38785,Q03790,0
P38785,Q03954,0
P38785,Q12263,0
P38822,P39723,0
P38822,P40073,0
P38822,P40202,0
P38822,P40316,0
P38822,P40325,0
P38822,P40460,0
P38822,P40963,0
P38822,P42935,0
P38822,P43639,0
P38822,P46946,0
P38822,P47011,0
P38822,P47017,0
P38822,P47037,0
P38822,P47095,0
P38822,P47115,0
P38822,P47129,0
P38822,P50623,0
P38822,P53112,0
P38822,P53886,0
P38822,P53895,0
P38822,P54786,0
P38822,P57743,0
P38822,Q00684,0
P38822,Q02884,0
P38822,Q02908,0
P38822,Q03654,0
P38822,Q03860,0
P38822,Q03898,0
P38822,Q03954,0
P38822,Q04477,0
P38822,Q04868,0
P38822,Q04921,0
P38822,Q05080,0
P38822,Q05568,0
P38822,Q05791,0
P38822,Q06675,0
P38822,Q06706,0
P38822,Q07457,0
P38822,Q08601,0
P38822,Q12020,0
P38822,Q12084,0
P38822,Q12159,0
P38822,Q12365,0
P38822,Q12390,0
P38822,Q12440,0
P38853,P41921,0
P38853,P47037,0
P38853,P50623,0
P38853,P53617,0
P38853,Q03654,0
P38853,Q03818,0
P38853,Q04048,0
P38853,Q04477,0
P38853,Q06410,0
P38853,Q12440,0
P38853,Q92331,0
P38874,P38930,0
P38874,P39723,0
P38874,P39743,0
P38874,P39998,0
P38874,P40582,0
P38874,P40957,0
P38874,P43639,0
P38874,P47017,0
P38874,P47037,0
P38874,P47129,0
P38874,P50623,0
P38874,P52891,0
P38874,P57743,0
P38874,P80667,0
P38874,Q00684,0
P38874,Q03654,0
P38874,Q03818,0
P38874,Q03954,0
P38874,Q04003,0
P38874,Q04477,0
P38874,Q06410,0
P38874,Q12020,0
P38874,Q12134,0
P38874,Q12154,0
P38874,Q12159,0
P38874,Q12263,0
P38874,Q12306,0
P38874,Q12365,0
P38930,P39928,0
P38930,P40073,0
P38930,P40316,0
P38930,P41697,0
P38930,P50623,0
P38930,P53886,0
P38930,Q02884,0
P38930,Q03790,0
P38930,Q04868,0
P38930,Q04921,0
P38930,Q06410,0
P39007,P39996,0
P39007,P40582,0
P39007,P41697,0
P39007,P47129,0
P39007,P81449,0
P39007,Q03818,0
P39007,Q05568,0
P39007,Q12066,0
P39007,Q12306,0
P39081,P39928,0
P39081,P40089,0
P39081,P40957,0
P39081,P40969,0
P39081,P53617,0
P39081,P57743,0
P39081,Q00582,0
P39081,Q06169,0
P39081,Q06440,0
P39081,Q12134,0
P39081,Q12306,0
P39113,P40969,0
P39113,P46964,0
P39113,Q12329,0
P39723,P39743,0
P39723,P39929,0
P39723,P40316,0
P39723,P40460,0
P39723,P40969,0
P39723,P43605,0
P39723,P47025,0
P39723,P48361,0
P39723,P53886,0
P39723,P57743,0
P39723,P80667,0
P39723,Q00684,0
P39723,Q02884,0
P39723,Q02908,0
P39723,Q03654,0
P39723,Q05080,0
P39723,Q06410,0
P39723,Q07457,0
P39723,Q12306,0
P39723,Q12329,0
P39743,P39929,0
P39743,P40054,0
P39743,P40073,0
P39743,P40151,0
P39743,P40460,0
P39743,P40582,0
P39743,P40969,0
P39743,P42935,0
P39743,P43605,0
P39743,P46946,0
P39743,P46964,0
P39743,P47037,0
P39743,P47115,0
P39743,P52917,0
P39743,P53184,0
P39743,P53253,0
P39743,P53617,0
P39743,P53886,0
P39743,P53971,0
P39743,P54786,0
P39743,P61829,0
P39743,P80667,0
P39743,P81449,0
P39743,Q00582,0
P39743,Q00684,0
P39743,Q02884,0
P39743,Q02908,0
P39743,Q02939,0
P39743,Q03654,0
P39743,Q03790,0
P39743,Q03860,0
P39743,Q04003,0
P39743,Q04048,0
P39743,Q05080,0
P39743,Q06169,0
P39743,Q06410,0
P39743,Q06706,0
P39743,Q06708,0
P39743,Q07457,0
P39743,Q12066,0
P39743,Q12084,0
P39743,Q12263,0
P39743,Q12329,0
P39743,Q12334,0
P39743,Q12390,0
P39743,Q12440,0
P39743,Q3E7C1,0
P39928,P39929,0
P39928,P41697,0
P39928,P42935,0
P39928,P46964,0
P39928,P80667,0
P39928,Q03954,0
P39928,Q04048,0
P39928,Q06169,0
P39928,Q12306,0
P39928,Q3E7C1,0
P39929,P39998,0
P39929,P40485,0
P39929,P53253,0
P39929,P54786,0
P39929,Q02939,0
P39929,Q03654,0
P39929,Q12329,0
P39929,Q92331,0
P39996,P40202,0
P39996,P47011,0
P39996,Q03790,0
P39996,Q03898,0
P39996,Q05580,0
P39996,Q06410,0
P39996,Q06706,0
P39996,Q12154,0
P39996,Q12446,0
P39998,P40582,0
P39998,P43639,0
P39998,P47115,0
P39998,P47129,0
P39998,Q02939,0
P39998,Q05080,0
P39998,Q06169,0
P39998,Q08601,0
P39998,Q12134,0
P39998,Q12306,0
P39998,Q12446,0
P40054,P40969,0
P40054,P43639,0
P40054,P46946,0
P40054,P47017,0
P40054,P47129,0
P40054,P52891,0
P40054,P52917,0
P40054,P53184,0
P40054,P53886,0
P40054,P53895,0
P40054,P80667,0
P40054,Q00582,0
P40054,Q00684,0
P40054,Q04921,0
P40054,Q06675,0
P40054,Q06706,0
P40054,Q12134,0
P40054,Q12306,0
P40054,Q3E7C1,0
P40073,P40325,0
P40073,P40969,0
P40073,P46964,0
P40073,P47037,0
P40073,P54786,0
P40073,Q04048,0
P40073,Q06706,0
P40089,P40969,0
P40089,P46946,0
P40089,P46954,0
P40089,P47115,0
P40089,P50623,0
P40089,P52891,0
P40089,Q03654,0
P40089,Q05580,0
P40089,Q06440,0
P40089,Q06706,0
P40089,Q12306,0
P40089,Q92331,0
P40151,P43639,0
P40151,P53971,0
P40151,P80667,0
P40151,Q04921,0
P40151,Q05568,0
P40151,Q06410,0
P40202,P47129,0
P40202,P57743,0
P40202,Q04477,0
P40202,Q05080,0
P40202,Q12020,0
P40316,P41543,0
P40316,P47129,0
P40316,Q05791,0
P40316,Q12134,0
P40316,Q12440,0
P40325,P41543,0
P40325,Q06675,0
P40325,Q12084,0
P40325,Q92331,0
P40460,P40969,0
P40460,P41697,0
P40460,P43639,0
P40460,P47017,0
P40460,P47037,0
P40460,P53971,0
P40460,P54786,0
P40460,P57743,0
P40460,P61829,0
P40460,P80667,0
P40460,Q00684,0
P40460,Q02884,0
P40460,Q03654,0
P40460,Q05080,0
P40460,Q05568,0
P40460,Q06410,0
P40460,Q06704,0
P40460,Q06706,0
P40460,Q12020,0
P40460,Q12084,0
P40460,Q12159,0
P40460,Q12263,0
P40460,Q12440,0
P40460,Q12446,0
P40485,P52891,0
P40485,P81449,0
P40485,Q12066,0
P40582,P41543,0
P40582,P50623,0
P40582,P52917,0
P40582,P53112,0
P40582,P53253,0
P40582,P53971,0
P40582,P57743,0
P40582,P80667,0
P40582,Q02884,0
P40582,Q02908,0
P40582,Q02939,0
P40582,Q12033,0
P40582,Q92331,0
P40957,P46954,0
P40957,P53184,0
P40957,Q12033,0
P40957,Q12084,0
P40963,P47095,0
P40963,P52891,0
P40963,P81449,0
P40963,Q12159,0
P40969,P46946,0
P40969,P52917,0
P40969,P61829,0
P40969,P81449,0
P40969,Q02939,0
P40969,Q03790,0
P40969,Q05791,0
P40969,Q06169,0
P40969,Q12159,0
P40969,Q12306,0
P40969,Q12329,0
P41543,P41697,0
P41543,P52917,0
P41543,P80667,0
P41543,Q12306,0
P41695,P46964,0
P41695,Q00684,0
P41695,Q02908,0
P41695,Q12440,0
P41695,Q92331,0
P41697,P43639,0
P41697,Q02100,0
P41697,Q05080,0
P41697,Q05580,0
P41921,P42935,0
P41921,P53253,0
P41921,Q04048,0
P41921,Q05568,0
P41921,Q07457,0
P41921,Q12154,0
P41921,Q12329,0
P42935,P43639,0
P42935,P47037,0
P42935,P52891,0
P42935,P53112,0
P42935,P53253,0
P42935,P54786,0
P42935,P57743,0
P42935,P80667,0
P42935,Q04048,0
P42935,Q05080,0
P42935,Q12306,0
P42935,Q12446,0
P43605,P53253,0
P43605,P53971,0
P43605,Q02939,0
P43605,Q05080,0
P43605,Q06410,0
P43605,Q12329,0
P43605,Q12440,0
P43639,P47037,0
P43639,P48361,0
P43639,P52917,0
P43639,P61829,0
P43639,P80667,0
P43639,Q00582,0
P43639,Q02100,0
P43639,Q02884,0
P43639,Q04477,0
P43639,Q04868,0
P43639,Q06410,0
P43639,Q06675,0
P43639,Q06706,0
P43639,Q06708,0
P43639,Q07457,0
P43639,Q08581,0
P43639,Q12159,0
P43639,Q12263,0
P43639,Q12306,0
P43639,Q12329,0
P43639,Q12365,0
P43639,Q12440,0
P43639,Q12446,0
P43639,Q92331,0
P46946,P47017,0
P46946,P57743,0
P46946,Q02884,0
P46946,Q02939,0
P46946,Q03790,0
P46946,Q05580,0
P46946,Q12084,0
P46946,Q12102,0
P46946,Q12159,0
P46954,P47025,0
P46954,Q04477,0
P46954,Q05080,0
P46954,Q12102,0
P46954,Q12159,0
P46954,Q12440,0
P46964,P47017,0
P46964,P48361,0
P46964,P50623,0
P46964,P52917,0
P46964,P54861,0
P46964,Q02939,0
P46964,Q04477,0
P46964,Q05568,0
P46964,Q08581,0
P46964,Q12329,0
P46964,Q92331,0
P47011,Q04003,0
P47011,Q08601,0
P47011,Q12020,0
P47011,Q12084,0
P47011,Q12159,0
P47011,Q3E7C1,0
P47017,P47037,0
P47017,P47129,0
P47017,P53971,0
P47017,P80667,0
P47017,Q00684,0
P47017,Q02908,0
P47017,Q03654,0
P47017,Q03860,0
P47017,Q04048,0
P47017,Q05080,0
P47017,Q06410,0
P47017,Q06706,0
P47017,Q07457,0
P47017,Q12020,0
P47017,Q12134,0
P47017,Q12263,0
P47017,Q12306,0
P47017,Q12329,0
P47017,Q12446,0
P47025,Q04048,0
P47025,Q04411,0
P47025,Q04477,0
P47025,Q05080,0
P47025,Q06440,0
P47025,Q12154,0
P47037,P47129,0
P47037,P57743,0
P47037,Q00582,0
P47037,Q03654,0
P47037,Q03818,0
P47037,Q04477,0
P47037,Q04868,0
P47037,Q05080,0
P47037,Q06410,0
P47037,Q06706,0
P47037,Q12159,0
P47037,Q12306,0
P47037,Q12329,0
P47037,Q12440,0
P47037,Q12446,0
P47095,P50623,0
P47095,P52917,0
P47095,Q02939,0
P47095,Q08601,0
P47095,Q3E7C1,0
P47115,P53112,0
P47115,P53895,0
P47115,Q08581,0
P47115,Q12446,0
P47129,P53971,0
P47129,P57743,0
P47129,Q02939,0
P47129,Q04868,0
P47129,Q12154,0
P47129,Q12329,0
P47129,Q12334,0
P48361,P53971,0
P48361,Q02884,0
P48361,Q03654,0
P50623,P53886,0
P50623,P54786,0
P50623,P57743,0
P50623,P80667,0
P50623,Q02100,0
P50623,Q02884,0
P50623,Q04411,0
P50623,Q05080,0
P50623,Q06410,0
P50623,Q08601,0
P50623,Q12154,0
P50623,Q12159,0
P50623,Q12263,0
P50623,Q12329,0
P50623,Q12440,0
P52891,P53886,0
P52891,P80667,0
P52891,Q12066,0
P52891,Q12159,0
P52891,Q12390,0
P52891,Q12440,0
P52891,Q12446,0
P52917,P81449,0
P52917,Q03790,0
P52917,Q03818,0
P52917,Q03954,0
P52917,Q04868,0
P52917,Q06675,0
P52917,Q12066,0
P52917,Q12154,0
P52917,Q12263,0
P52917,Q12306,0
P52917,Q12334,0
P53112,Q03654,0
P53112,Q03790,0
P53112,Q04048,0
P53112,Q04921,0
P53112,Q05580,0
P53112,Q05791,0
P53112,Q06169,0
P53112,Q12134,0
P53112,Q12329,0
P53112,Q12390,0
P53112,Q12440,0
P53184,P80667,0
P53184,Q06440,0
P53253,Q04477,0
P53253,Q05568,0
P53253,Q12159,0
P53253,Q12306,0
P53617,Q04048,0
P53886,P54786,0
P53886,P57743,0
P53886,Q00684,0
P53886,Q02939,0
P53886,Q03790,0
P53886,Q03954,0
P53886,Q04048,0
P53886,Q04477,0
P53886,Q04868,0
P53886,Q06169,0
P53886,Q06410,0
P53886,Q07457,0
P53886,Q08601,0
P53886,Q12020,0
P53886,Q12066,0
P53886,Q12263,0
P53886,Q12306,0
P53886,Q12390,0
P53886,Q12446,0
P53895,P80667,0
P53895,Q05080,0
P53895,Q06410,0
P53895,Q06704,0
P53895,Q12329,0
P53971,Q04868,0
P53971,Q12306,0
P54786,P57743,0
P54786,Q00582,0
P54786,Q02884,0
P54786,Q03790,0
P54786,Q03954,0
P54786,Q04477,0
P54786,Q04868,0
P54786,Q05080,0
P54786,Q05568,0
P54786,Q08601,0
P54786,Q12066,0
P54786,Q12159,0
P54786,Q12263,0
P54786,Q12306,0
P54786,Q12446,0
P54861,P61829,0
P54861,Q02100,0
P54861,Q02884,0
P57743,P80667,0
P57743,Q02884,0
P57743,Q04048,0
P57743,Q04477,0
P57743,Q05080,0
P57743,Q05568,0
P57743,Q06410,0
P57743,Q06706,0
P57743,Q12033,0
P57743,Q12306,0
P57743,Q12446,0
P57743,Q3E7C1,0
P61829,Q02100,0
P61829,Q06169,0
P61829,Q08601,0
P61829,Q12440,0
P61829,Q3E7C1,0
P80667,Q00582,0
P80667,Q00684,0
P80667,Q02884,0
P80667,Q02908,0
P80667,Q03654,0
P80667,Q03818,0
P80667,Q03954,0
P80667,Q04048,0
P80667,Q04477,0
P80667,Q05791,0
P80667,Q06706,0
P80667,Q08601,0
P80667,Q12020,0
P80667,Q12033,0
P80667,Q12159,0
P80667,Q12263,0
P80667,Q12306,0
P80667,Q12329,0
P81449,Q02100,0
P81449,Q06410,0
P81449,Q12159,0
P81449,Q12365,0
P81449,Q12390,0
Q00582,Q00684,0
Q00582,Q03654,0
Q00582,Q03818,0
Q00582,Q05580,0
Q00582,Q06169,0
Q00582,Q06706,0
Q00582,Q3E7C1,0
Q00684,Q02884,0
Q00684,Q03818,0
Q00684,Q04048,0
Q00684,Q05568,0
Q00684,Q06410,0
Q00684,Q12263,0
Q00684,Q12306,0
Q00684,Q12446,0
Q02100,Q06169,0
Q02100,Q08581,0
Q02100,Q12033,0
Q02100,Q12066,0
Q02100,Q12102,0
Q02884,Q03654,0
Q02884,Q03954,0
Q02884,Q04048,0
Q02884,Q04477,0
Q02884,Q05080,0
Q02884,Q06169,0
Q02884,Q06410,0
Q02884,Q07457,0
Q02884,Q12020,0
Q02884,Q12134,0
Q02884,Q12159,0
Q02884,Q12263,0
Q02884,Q12306,0
Q02884,Q12329,0
Q02884,Q12440,0
Q02884,Q12446,0
Q02908,Q03654,0
Q02908,Q04048,0
Q02908,Q06410,0
Q02908,Q07457,0
Q02908,Q08581,0
Q02908,Q12102,0
Q02908,Q12306,0
Q02908,Q12329,0
Q02908,Q12446,0
Q02939,Q03654,0
Q02939,Q03818,0
Q02939,Q04048,0
Q02939,Q12134,0
Q02939,Q12306,0
Q02939,Q12329,0
Q02939,Q92331,0
Q03654,Q04477,0
Q03654,Q06169,0
Q03654,Q06704,0
Q03654,Q06706,0
Q03654,Q07457,0
Q03654,Q12084,0
Q03654,Q12159,0
Q03654,Q12306,0
Q03654,Q12329,0
Q03790,Q04477,0
Q03790,Q05568,0
Q03790,Q07457,0
Q03790,Q12033,0
Q03790,Q12134,0
Q03790,Q12306,0
Q03790,Q12329,0
Q03818,Q04411,0
Q03818,Q05568,0
Q03818,Q05580,0
Q03818,Q07457,0
Q03818,Q12329,0
Q03860,Q12020,0
Q03898,Q03954,0
Q03898,Q06169,0
Q03898,Q06410,0
Q03898,Q12134,0
Q03898,Q12329,0
Q03954,Q04048,0
Q03954,Q05791,0
Q03954,Q06410,0
Q03954,Q07457,0
Q03954,Q12066,0
Q03954,Q12154,0
Q03954,Q12159,0
Q03954,Q12306,0
Q03954,Q12329,0
Q04003,Q05580,0
Q04003,Q07457,0
Q04003,Q12329,0
Q04003,Q12440,0
Q04048,Q04411,0
Q04048,Q05080,0
Q04048,Q06706,0
Q04048,Q07457,0
Q04048,Q12033,0
Q04048,Q12102,0
Q04048,Q12263,0
Q04048,Q12306,0
Q04048,Q12440,0
Q04048,Q12446,0
Q04048,Q3E7C1,0
Q04411,Q06440,0
Q04411,Q12390,0
Q04477,Q05568,0
Q04477,Q06410,0
Q04477,Q06706,0
Q04477,Q12159,0
Q04477,Q12306,0
Q04477,Q12329,0
Q04868,Q06440,0
Q04868,Q08601,0
Q04868,Q12263,0
Q04868,Q12306,0
Q04868,Q12329,0
Q04868,Q12365,0
Q04868,Q12440,0
Q04868,Q12446,0
Q04868,Q92331,0
Q04921,Q05568,0
Q05080,Q06706,0
Q05080,Q08601,0
Q05080,Q12033,0
Q05080,Q12102,0
Q05080,Q12329,0
Q05080,Q12440,0
Q05568,Q06706,0
Q05580,Q06169,0
Q05580,Q06440,0
Q05580,Q06708,0
Q05580,Q08601,0
Q05791,Q06169,0
Q05791,Q12365,0
Q06169,Q12306,0
Q06169,Q12329,0
Q06169,Q12334,0
Q06169,Q12365,0
Q06410,Q06706,0
Q06410,Q12306,0
Q06410,Q12440,0
Q06440,Q12446,0
Q06440,Q92331,0
Q06675,Q06708,0
Q06675,Q12159,0
Q06706,Q07457,0
Q06706,Q12066,0
Q06706,Q12159,0
Q06706,Q12263,0
Q06706,Q12306,0
Q06706,Q12440,0
Q06706,Q3E7C1,0
Q06708,Q12440,0
Q07457,Q12020,0
Q07457,Q12154,0
Q07457,Q12159,0
Q07457,Q12306,0
Q07457,Q12329,0
Q07457,Q92331,0
Q08581,Q12102,0
Q08601,Q12263,0
Q08601,Q12334,0
Q08601,Q12390,0
Q12020,Q12066,0
Q12020,Q12329,0
Q12020,Q12334,0
Q12033,Q12446,0
Q12066,Q12134,0
Q12066,Q12306,0
Q12066,Q12329,0
Q12066,Q12334,0
Q12066,Q12390,0
Q12084,Q12440,0
Q12102,Q12159,0
Q12134,Q12159,0
Q12134,Q12306,0
Q12159,Q12263,0
Q12159,Q12306,0
Q12159,Q12440,0
Q12159,Q12446,0
Q12263,Q12306,0
Q12306,Q12329,0
Q12365,Q12446,0
Q12440,Q92331,0
