Identifier A,Identifier B,Interaction
O43242,Q8N0V3,0
O43242,Q8TAT6,0
O43242,Q8TEQ8,0
O43242,Q8VD72,0
O43242,Q8WVX9,0
O43242,Q96BY9,0
O43242,Q99653,0
O43242,Q9H0F7,0
O43242,Q9H936,0
O43242,Q9Y4R8,0
O43242,R4GMR5,0
O43251,O96019,0
O43251,P0DJI6,0
O43251,P43487,0
O43251,P52701,0
O43251,P54652,0
O43251,P57088,0
O43251,Q14694,0
O43251,Q5BKY9,0
O43251,Q5W0B1,0
O43251,Q6PJG6,0
O43251,Q8IWZ6,0
O43251,Q92538,0
O43251,Q9BTY2,0
O43251,Q9NPF5,0
O43251,Q9NTJ5,0
O43251,Q9UN37,0
O43524,P04259,0
O43524,P0DJI6,0
O43524,P27824,0
O43524,P31689,0
O43524,P52789,0
O43524,P60228,0
O43524,Q15008,0
O43524,Q5T3I0,0
O43524,Q6IEG0,0
O43524,Q6ZW61,0
O43524,Q8TEM1,0
O43524,Q8WUH6,0
O43524,Q92782,0
O43524,Q92890,0
O43524,Q96CS3,0
O43524,Q96F45,0
O43592,O75607,0
O43592,O96019,0
O43592,P04844,0
O43592,P07195,0
O43592,P20020,0
O43592,P45880,0
O43592,P48553,0
O43592,P51648,0
O43592,P53007,0
O43592,Q14746,0
O43592,Q15942,0
O43592,Q5LJA5,0
O43592,Q7Z3U7,0
O43592,Q8TBF4,0
O43592,Q9ES56,0
O43592,Q9H583,0
O43617,P35998,0
O43617,P51970,0
O43617,P63173,0
O43617,P78527,0
O43617,Q04917,0
O43617,Q15942,0
O43617,Q5SRD1,0
O43617,Q60770,0
O43617,Q8TA86,0
O43617,Q92643,0
O43617,Q969V3,0
O43617,Q99460,0
O43617,Q99615,0
O43617,Q9H147,0
O43617,Q9H936,0
O43617,Q9NP92,0
O43617,Q9NQ48,0
O43617,Q9UBU8,0
O43681,O55013,0
O43681,P02533,0
O43681,P02786,0
O43681,P0DTC2,0
O43681,P15208,0
O43681,P17987,0
O43681,P27986,0
O43681,P30405,0
O43681,P39656,0
O43681,P53621,0
O43681,P63244,0
O43681,Q53G59,0
O43681,Q5M775,0
O43681,Q99733,0
O43681,Q9NPF5,0
O43681,Q9NQ48,0
O43681,Q9NWB6,0
O43681,Q9UBU8,0
O43681,Q9ULD9,0
O43795,O55013,0
O43795,O76024,0
O43795,O95433,0
O43795,P02651,0
O43795,P0DTC2,0
O43795,P14625,0
O43795,P21796,0
O43795,P28066,0
O43795,P56589,0
O43795,P57740,0
O43795,P68371,0
O43795,P84090,0
O43795,Q14746,0
O43795,Q8BH75,0
O43795,Q8N3R9,0
O43795,Q8N5P1,0
O43795,Q9H5V9,0
O43795,Q9H7B2,0
O43795,Q9NPJ1,0
O43795,Q9NQH7,0
O43795,Q9UDW3,0
O43795,Q9UJV9,0
O43795,Q9UNP9,0
O43795,Q9UQL6,0
O43795,Q9Y4L1,0
O43795,Q9Y4Y9,0
O43809,P11881,0
O43809,P17987,0
O43809,P48356,0
O43809,P68431,0
O43809,Q13409,0
O43809,Q8IUR0,0
O43809,Q8WTW3,0
O43809,Q9BTY2,0
O43809,Q9CQP2,0
O43809,Q9HD20,0
O43809,Q9NPJ1,0
O43809,Q9P0I2,0
O43809,Q9Y4H2,0
O43809,Q9Y4R8,0
O43819,O88900,0
O43819,P0DJI6,0
O43819,P21796,0
O43819,P51970,0
O43819,Q04206,0
O43819,Q09137,0
O43819,Q15154,0
O43819,Q2TAC2,0
O43819,Q66K89,0
O43819,Q8NDQ6,0
O43819,Q92545,0
O43819,Q96A33,0
O43819,Q96HA1,0
O43819,Q9H0U4,0
O43819,Q9NP92,0
O43819,Q9UQL6,0
O43819,Q9Y285,0
O55013,O75600,0
O55013,P02533,0
O55013,P12004,0
O55013,P13804,0
O55013,P37231,0
O55013,P51665,0
O55013,P52701,0
O55013,Q60770,0
O55013,Q92615,0
O55013,Q92616,0
O55013,Q92782,0
O55013,Q9C005,0
O55013,Q9H936,0
O55013,Q9UPT5,0
O55013,Q9Y4H2,0
O55013,Q9Y5R8,0
O60237,O95985,0
O60237,P26196,0
O60237,P47914,0
O60237,P51571,0
O60237,Q12840,0
O60237,Q6P4A7,0
O60237,Q7RTV0,0
O60237,Q92804,0
O60237,Q92890,0
O60237,Q96BR5,0
O60237,Q96L91,0
O60237,Q99460,0
O60237,Q9BSJ2,0
O60237,Q9BUF5,0
O60237,Q9H307,0
O60237,Q9JME7,0
O60237,Q9NTG7,0
O60884,P06737,0
O60884,P08195,0
O60884,P24539,0
O60884,P28066,0
O60884,P43686,0
O60884,P62873,0
O60884,Q13200,0
O60884,Q14746,0
O60884,Q5W0B1,0
O60884,Q68CQ7,0
O60884,Q7Z3C6,0
O60884,Q8NDV7,0
O60884,Q8NF37,0
O60884,Q96GF1,0
O60884,Q96S52,0
O60884,Q99733,0
O60884,Q99KR7,0
O60884,Q9BRT8,0
O60884,Q9BWJ5,0
O60884,Q9R1E0,0
O60884,Q9UBB4,0
O60884,Q9Y5B9,0
O60884,Q9Y679,0
O75190,O75376,0
O75190,P35232,0
O75190,P49841,0
O75190,P60604,0
O75190,P61163,0
O75190,Q02248,0
O75190,Q2KHR2,0
O75190,Q3ZCQ8,0
O75190,Q5NCF2,0
O75190,Q8NFD5,0
O75190,Q8VD72,0
O75190,Q96BR5,0
O75190,Q99615,0
O75190,Q9BSJ2,0
O75190,Q9NRG9,0
O75190,Q9P0I2,0
O75190,Q9UBM7,0
O75190,Q9UDY4,0
O75190,Q9UL33,0
O75190,Q9Y4R8,0
O75190,R4GMR5,0
O75376,P01024,0
O75376,P04844,0
O75376,P0DI81,0
O75376,P15208,0
O75376,P25705,0
O75376,P46379,0
O75376,Q14739,0
O75376,Q15014,0
O75376,Q6PJG6,0
O75376,Q71RC2,0
O75376,Q8WUH6,0
O75376,Q92545,0
O75376,Q9HAF1,0
O75376,Q9UBU8,0
O75376,Q9UHI6,0
O75376,Q9UN81,0
O75396,O88848,0
O75396,P11021,0
O75396,P11172,0
O75396,P33993,0
O75396,P38435,0
O75396,P49593,0
O75396,P52429,0
O75396,P61006,0
O75396,P61962,0
O75396,P78527,0
O75396,Q13409,0
O75396,Q14568,0
O75396,Q15154,0
O75396,Q53G59,0
O75396,Q5BKY9,0
O75396,Q6UW78,0
O75396,Q8IYB5,0
O75396,Q8N5P1,0
O75396,Q8TAT6,0
O75396,Q8TEM1,0
O75396,Q93084,0
O75396,Q96GD4,0
O75396,Q9BXC9,0
O75396,Q9HCU5,0
O75396,Q9NYU2,0
O75396,Q9UBF2,0
O75396,Q9Y5R8,0
O75477,P18859,0
O75477,P20671,0
O75477,P27986,0
O75477,P40937,0
O75477,P49841,0
O75477,P62805,0
O75477,P62873,0
O75477,P78318,0
O75477,Q13283,0
O75477,Q13509,0
O75477,Q14694,0
O75477,Q2TAC2,0
O75477,Q6PJG6,0
O75477,Q8ND56,0
O75477,Q8TAM1,0
O75477,Q92900,0
O75477,Q99805,0
O75477,Q9BRX2,0
O75477,Q9CZQ9,0
O75477,Q9UDW3,0
O75477,Q9UDY4,0
O75477,Q9UKV0,0
O75477,Q9UL33,0
O75477,Q9Y296,0
O75600,P12236,0
O75600,P15127,0
O75600,P27986,0
O75600,P28288,0
O75600,P35606,0
O75600,P46379,0
O75600,P50502,0
O75600,P52429,0
O75600,P56962,0
O75600,Q13217,0
O75600,Q13573,0
O75600,Q86SZ2,0
O75600,Q8TAM1,0
O75600,Q9GZN1,0
O75600,Q9JME7,0
O75600,Q9NVI1,0
O75600,Q9UBM7,0
O75600,Q9UBV2,0
O75600,Q9UJS0,0
O75600,Q9Y285,0
O75600,Q9Y448,0
O75607,P06737,0
O75607,P12004,0
O75607,P20340,0
O75607,P23258,0
O75607,P37231,0
O75607,P39656,0
O75607,P46379,0
O75607,Q13200,0
O75607,Q5TEC6,0
O75607,Q66K89,0
O75607,Q86Y56,0
O75607,Q8NF37,0
O75607,Q92782,0
O75607,Q9NV56,0
O75607,Q9P2R6,0
O75607,Q9UPT5,0
O75683,P13804,0
O75683,P25788,0
O75683,P31939,0
O75683,P35568,0
O75683,P62987,0
O75683,P68400,0
O75683,Q02248,0
O75683,Q3U0M1,0
O75683,Q5XKP0,0
O75683,Q7Z6Z7,0
O75683,Q8BH75,0
O75683,Q9BUJ2,0
O75683,Q9H1K4,0
O75683,Q9H5Q4,0
O75683,Q9HDC9,0
O75683,Q9UBS4,0
O75683,Q9Y3C7,0
O75683,Q9Y679,0
O75746,O95347,0
O75746,P05026,0
O75746,P05141,0
O75746,P06727,0
O75746,P15127,0
O75746,P31939,0
O75746,P35568,0
O75746,P49720,0
O75746,P55072,0
O75746,P55084,0
O75746,P62987,0
O75746,P63104,0
O75746,P78371,0
O75746,Q13509,0
O75746,Q38DU9,0
O75746,Q53G59,0
O75746,Q9JHQ5,0
O75746,Q9JME7,0
O75746,Q9NPF5,0
O75746,Q9UI12,0
O75746,Q9UNF1,0
O75746,Q9Y448,0
O75746,R4GMR5,0
O75787,O95433,0
O75787,O95831,0
O75787,P08195,0
O75787,P28072,0
O75787,P30405,0
O75787,P31946,0
O75787,P51570,0
O75787,Q14683,0
O75787,Q6PJG2,0
O75787,Q80U30,0
O75787,Q92900,0
O75787,Q96EB6,0
O75787,Q99805,0
O75787,Q9WVH4,0
O75865,O75947,0
O75865,P36542,0
O75865,P46379,0
O75865,P48643,0
O75865,P52789,0
O75865,P53007,0
O75865,P82912,0
O75865,Q13724,0
O75865,Q14739,0
O75865,Q3V3N7,0
O75865,Q5NCF2,0
O75865,Q8NF37,0
O75865,Q8WUH6,0
O75865,Q8WUM0,0
O75865,Q8WVM8,0
O75865,Q96PK6,0
O75865,Q9NTG7,0
O75865,Q9NYU2,0
O75865,Q9UI12,0
O75865,Q9Y3C7,0
O75865,Q9Y4W6,0
O75865,Q9Y5V3,0
O75915,O95433,0
O75915,P12268,0
O75915,P17987,0
O75915,P25786,0
O75915,P28288,0
O75915,P48382,0
O75915,P56589,0
O75915,P62873,0
O75915,P68400,0
O75915,Q02248,0
O75915,Q13409,0
O75915,Q53EU6,0
O75915,Q5NCF2,0
O75915,Q80U30,0
O75915,Q86Y56,0
O75915,Q8C1Z7,0
O75915,Q8N1F7,0
O75915,Q9BSJ2,0
O75915,Q9BUF5,0
O75915,Q9HCU5,0
O75915,Q9JHQ5,0
O75915,Q9NPJ1,0
O75915,Q9UBF2,0
O75915,Q9UN81,0
O75947,P07437,0
O75947,P27824,0
O75947,P62492,0
O75947,P63244,0
O75947,Q14669,0
O75947,Q14739,0
O75947,Q15293,0
O75947,Q5H9R7,0
O75947,Q86X95,0
O75947,Q9BUJ2,0
O75947,Q9NTJ5,0
O75947,Q9Y3Y2,0
O75953,O95433,0
O75953,P0DTC2,0
O75953,P11881,0
O75953,P48643,0
O75953,P60228,0
O75953,Q00577,0
O75953,Q09472,0
O75953,Q14669,0
O75953,Q5JWF2,0
O75953,Q6ZNB6,0
O75953,Q8NFJ9,0
O75953,Q96FV9,0
O75953,Q96PM9,0
O75953,Q9UDW3,0
O75953,Q9Y3Y2,0
O75964,O88848,0
O75964,P08195,0
O75964,P12235,0
O75964,P25788,0
O75964,P42677,0
O75964,P49721,0
O75964,P53618,0
O75964,P55084,0
O75964,P68363,0
O75964,Q13217,0
O75964,Q14974,0
O75964,Q15293,0
O75964,Q6YHU6,0
O75964,Q8BH75,0
O75964,Q8VD72,0
O75964,Q9BRT8,0
O75964,Q9CQA1,0
O75964,Q9CQP2,0
O75964,Q9NTJ3,0
O75964,Q9NYA4,0
O75964,Q9UDW3,0
O75964,Q9UN81,0
O75964,Q9UN86,0
O75964,Q9UPT5,0
O75970,P04259,0
O75970,P11940,0
O75970,P27348,0
O75970,P35232,0
O75970,P43487,0
O75970,P62136,0
O75970,Q8N1N4,0
O75970,Q8TA86,0
O75970,Q8VD72,0
O75970,Q9BSJ2,0
O75970,Q9BVA1,0
O76024,P06737,0
O76024,P11021,0
O76024,P21796,0
O76024,P49207,0
O76024,P53618,0
O76024,P62136,0
O76024,Q13200,0
O76024,Q14568,0
O76024,Q14697,0
O76024,Q3V3N7,0
O76024,Q86UL3,0
O76024,Q8NI60,0
O76024,Q8WUM0,0
O76024,Q96GF1,0
O76024,Q9H307,0
O76024,Q9NRR5,0
O76024,Q9UBK2,0
O76024,Q9UKV0,0
O76024,Q9ULD9,0
O76024,Q9UN37,0
O88848,O95831,0
O88848,P24539,0
O88848,P27986,0
O88848,P31939,0
O88848,P41223,0
O88848,Q00577,0
O88848,Q04917,0
O88848,Q08945,0
O88848,Q8TA86,0
O88848,Q92615,0
O88848,Q92621,0
O88848,Q92804,0
O88848,Q92922,0
O88848,Q93084,0
O88848,Q9BRX2,0
O88848,Q9D289,0
O88848,Q9HAF1,0
O88848,Q9NUD5,0
O88848,Q9P2R6,0
O88848,Q9UBU8,0
O88848,Q9UDW3,0
O88848,Q9ULD9,0
O88848,Q9Y296,0
O88848,Q9Y3Y2,0
O88900,P0C0S5,0
O88900,P17066,0
O88900,P17980,0
O88900,P20618,0
O88900,P27986,0
O88900,P28072,0
O88900,P31946,0
O88900,P53396,0
O88900,P55786,0
O88900,P61981,0
O88900,P62820,0
O88900,P68104,0
O88900,Q58EX7,0
O88900,Q6DN90,0
O88900,Q96T76,0
O88900,Q9Y2J4,0
O88900,Q9Y4L1,0
O88900,U3KQK0,0
O94761,P14625,0
O94761,P28074,0
O94761,P34897,0
O94761,P35606,0
O94761,P55042,0
O94761,P68104,0
O94761,P78318,0
O94761,P84090,0
O94761,Q00059,0
O94761,Q7Z3U7,0
O94761,Q9H9E1,0
O94761,Q9NPF5,0
O94761,Q9Y4L1,0
O94888,P06730,0
O94888,P0DI81,0
O94888,P11940,0
O94888,P31946,0
O94888,P48553,0
O94888,P51648,0
O94888,P60604,0
O94888,P68104,0
O94888,Q04637,0
O94888,Q14643,0
O94888,Q14697,0
O94888,Q5SRD1,0
O94888,Q5TEC6,0
O94888,Q6PJG2,0
O94888,Q71DI3,0
O94888,Q71RC2,0
O94888,Q86Y56,0
O94888,Q8ND56,0
O94888,Q8NDQ6,0
O94888,Q9H936,0
O94888,Q9NP92,0
O94888,Q9ULD9,0
O94905,P02768,0
O94905,P08238,0
O94905,P0DI81,0
O94905,P11940,0
O94905,P12004,0
O94905,P12268,0
O94905,P25788,0
O94905,P36873,0
O94905,P49207,0
O94905,P51617,0
O94905,P53396,0
O94905,P54652,0
O94905,P62805,0
O94905,P62987,0
O94905,P84243,0
O94905,Q13885,0
O94905,Q15907,0
O94905,Q53EU6,0
O94905,Q8IUR0,0
O94905,Q8N9M5,0
O94905,Q99733,0
O94905,Q9UNM6,0
O94905,Q9Y679,0
O95273,P28072,0
O95273,P29401,0
O95273,P35908,0
O95273,P46060,0
O95273,P54646,0
O95273,Q04206,0
O95273,Q13123,0
O95273,Q13283,0
O95273,Q13409,0
O95273,Q13823,0
O95273,Q7Z6Z7,0
O95273,Q8IXI1,0
O95273,Q8IYB5,0
O95273,Q99460,0
O95273,Q9UKV0,0
O95273,Q9Y2J4,0
O95347,P02533,0
O95347,P31948,0
O95347,P37238,0
O95347,P43686,0
O95347,P49720,0
O95347,P50993,0
O95347,P62136,0
O95347,P62491,0
O95347,Q5JPE7,0
O95347,Q6DN90,0
O95347,Q6NXE6,0
O95347,Q92804,0
O95347,Q93084,0
O95347,Q99653,0
O95347,Q9H1K4,0
O95347,Q9H307,0
O95347,Q9JHQ5,0
O95347,Q9NQ29,0
O95347,Q9UBS4,0
O95433,P02538,0
O95433,P19474,0
O95433,P49720,0
O95433,P53985,0
O95433,P55786,0
O95433,P63104,0
O95433,P68104,0
O95433,Q14697,0
O95433,Q15942,0
O95433,Q86X55,0
O95433,Q8N0V3,0
O95433,Q92900,0
O95433,Q96Q05,0
O95433,Q9BRK5,0
O95433,Q9BYF1,0
O95433,Q9HAF1,0
O95433,Q9HCU5,0
O95433,Q9JHQ5,0
O95433,Q9NPJ1,0
O95433,Q9R1E0,0
O95433,Q9UET6,0
O95433,Q9UHI6,0
O95433,Q9UPQ9,0
O95816,P02533,0
O95816,P12235,0
O95816,P18859,0
O95816,P48382,0
O95816,P50993,0
O95816,P52701,0
O95816,P54646,0
O95816,Q02978,0
O95816,Q04637,0
O95816,Q08209,0
O95816,Q09472,0
O95816,Q5JPE7,0
O95816,Q8BH75,0
O95816,Q8NDV7,0
O95816,Q8TEQ8,0
O95816,Q96P70,0
O95816,Q9BWJ5,0
O95816,Q9BXW9,0
O95816,Q9UL15,0
O95816,Q9UNP9,0
O95817,P02533,0
O95817,P05141,0
O95817,P07437,0
O95817,P27708,0
O95817,P31939,0
O95817,P31948,0
O95817,P49454,0
O95817,P51970,0
O95817,P55072,0
O95817,P62333,0
O95817,P62491,0
O95817,Q14746,0
O95817,Q3ZCQ8,0
O95817,Q5NCF2,0
O95817,Q5SRE5,0
O95817,Q8N5F7,0
O95817,Q8TA86,0
O95817,Q8WUH6,0
O95817,Q96F45,0
O95817,Q96T76,0
O95817,Q9NPF5,0
O95817,Q9NQ48,0
O95817,Q9UET6,0
O95831,P06730,0
O95831,P20340,0
O95831,P31939,0
O95831,P48553,0
O95831,P53396,0
O95831,P53618,0
O95831,P63045,0
O95831,Q13409,0
O95831,Q13823,0
O95831,Q14683,0
O95831,Q14974,0
O95831,Q71DI3,0
O95831,Q8N3R9,0
O95831,Q92804,0
O95831,Q99707,0
O95831,Q9BUF5,0
O95831,Q9BW92,0
O95831,Q9HDC9,0
O95831,Q9UJV9,0
O95985,P00367,0
O95985,P04908,0
O95985,P10316,0
O95985,P12268,0
O95985,P28288,0
O95985,P31939,0
O95985,P56726,0
O95985,P62492,0
O95985,P78527,0
O95985,Q12840,0
O95985,Q14669,0
O95985,Q4GYY5,0
O95985,Q58EX7,0
O95985,Q96PM9,0
O95985,Q99707,0
O95985,Q9BPW8,0
O95985,Q9H9E1,0
O95985,Q9UN81,0
O95985,U3KQK0,0
O96019,P13645,0
O96019,P31689,0
O96019,P31939,0
O96019,P48047,0
O96019,P56726,0
O96019,Q3ZCM7,0
O96019,Q5LJA5,0
O96019,Q5M775,0
O96019,Q5SRE5,0
O96019,Q5T3I0,0
O96019,Q66H80,0
O96019,Q86X95,0
O96019,Q8N1N4,0
O96019,Q8TAM2,0
O96019,Q8VD72,0
O96019,Q9H307,0
O96019,Q9Y2J4,0
P00367,P33981,0
P00367,P48382,0
P00367,P48643,0
P00367,P48651,0
P00367,P55072,0
P00367,P55258,0
P00367,P63045,0
P00367,P63098,0
P00367,Q14974,0
P00367,Q5BKY9,0
P00367,Q5W0B1,0
P00367,Q92615,0
P00367,Q9H0E9,0
P00367,Q9NPJ1,0
P00367,Q9NQ48,0
P00367,Q9NTJ3,0
P00367,Q9NZ01,0
P00367,Q9UBU8,0
P00367,Q9UDY4,0
P00403,P02786,0
P00403,P07900,0
P00403,P08670,0
P00403,P49454,0
P00403,P49841,0
P00403,P52756,0
P00403,P62195,0
P00403,P62491,0
P00403,P62820,0
P00403,P68363,0
P00403,P68431,0
P00403,Q14203,0
P00403,Q14444,0
P00403,Q15942,0
P00403,Q5JPE7,0
P00403,Q8IWZ6,0
P00403,Q96PM9,0
P00403,Q9D289,0
P00403,Q9NUP9,0
P01024,P05141,0
P01024,P06213,0
P01024,P11177,0
P01024,P16615,0
P01024,P25786,0
P01024,P31689,0
P01024,P35232,0
P01024,P62140,0
P01024,P63044,0
P01024,P63104,0
P01024,P78527,0
P01024,Q15392,0
P01024,Q15773,0
P01024,Q38DU9,0
P01024,Q52LR7,0
P01024,Q8N1N4,0
P01024,Q8NDQ6,0
P01024,Q96HA1,0
P01024,Q9BYJ9,0
P01024,Q9H0U4,0
P01024,Q9NRR5,0
P01024,Q9NV56,0
P01889,P07437,0
P01889,P0DI81,0
P01889,P22102,0
P01889,P28074,0
P01889,P29401,0
P01889,P55084,0
P01889,P63045,0
P01889,Q14669,0
P01889,Q3UJU9,0
P01889,Q5LJA5,0
P01889,Q5TEC6,0
P01889,Q6PI48,0
P01889,Q92782,0
P01889,Q96FV9,0
P01889,Q96GM8,0
P01889,Q96QF0,0
P01889,Q9NQ29,0
P02533,P02651,0
P02533,P07437,0
P02533,P24539,0
P02533,P28066,0
P02533,P28074,0
P02533,P37238,0
P02533,P38647,0
P02533,P39656,0
P02533,P68104,0
P02533,Q5XKP0,0
P02533,Q63503,0
P02533,Q86X95,0
P02533,Q86Y56,0
P02533,Q8IXI1,0
P02533,Q8NFD5,0
P02533,Q96A33,0
P02533,Q96BY9,0
P02533,Q99707,0
P02533,Q9H0E9,0
P02533,Q9NUD5,0
P02533,Q9UI12,0
P02533,Q9Y2G8,0
P02533,Q9Y2J4,0
P02538,P0DJI6,0
P02538,P14625,0
P02538,P17987,0
P02538,P22102,0
P02538,P24539,0
P02538,P49841,0
P02538,P53618,0
P02538,P56726,0
P02538,Q08945,0
P02538,Q13200,0
P02538,Q15008,0
P02538,Q3UJU9,0
P02538,Q3V3N7,0
P02538,Q7L5D6,0
P02538,Q7RTV0,0
P02538,Q92538,0
P02538,Q99KR7,0
P02538,Q9BXF3,0
P02538,Q9UL15,0
P02538,Q9UPT5,0
P02538,Q9Y383,0
P02545,P18859,0
P02545,P38647,0
P02545,P41223,0
P02545,P43487,0
P02545,P52756,0
P02545,P63244,0
P02545,P68363,0
P02545,Q00535,0
P02545,Q09161,0
P02545,Q13409,0
P02545,Q14527,0
P02545,Q2TAC2,0
P02545,Q96CK0,0
P02545,Q99942,0
P02545,Q9BWJ5,0
P02545,Q9NVI1,0
P02545,Q9P035,0
P02545,Q9R1E0,0
P02545,Q9UDW3,0
P02545,Q9UH99,0
P02545,Q9Y4L1,0
P02545,Q9Y4R8,0
P02651,P07900,0
P02651,P33981,0
P02651,P46977,0
P02651,P52789,0
P02651,P54652,0
P02651,P55042,0
P02651,P56726,0
P02651,P63045,0
P02651,P68371,0
P02651,Q09137,0
P02651,Q14683,0
P02651,Q53EU6,0
P02651,Q92545,0
P02651,Q92782,0
P02651,Q92973,0
P02651,Q93084,0
P02651,Q96GF1,0
P02651,Q99942,0
P02651,Q99KR7,0
P02651,Q9UNF1,0
P02651,Q9WV78,0
P02768,P05026,0
P02768,P15208,0
P02768,P55060,0
P02768,Q00577,0
P02768,Q13217,0
P02768,Q8NDQ6,0
P02768,Q8NFD5,0
P02768,Q9UBX3,0
P02768,Q9Y277,0
P02786,P13645,0
P02786,P38647,0
P02786,P39656,0
P02786,P43686,0
P02786,P52789,0
P02786,P53621,0
P02786,P55042,0
P02786,P55209,0
P02786,P60709,0
P02786,P63167,0
P02786,Q00059,0
P02786,Q04637,0
P02786,Q3UPR7,0
P02786,Q5JWF2,0
P02786,Q5M775,0
P02786,Q8IWZ6,0
P02786,Q8WVX9,0
P02786,Q92643,0
P02786,Q96GD4,0
P02786,Q99805,0
P02786,Q99942,0
P02786,Q9BRK5,0
P02786,Q9BTY2,0
P02786,Q9BW92,0
P02786,Q9NUD5,0
P02786,Q9UBX3,0
P04259,P06493,0
P04259,P26641,0
P04259,P35637,0
P04259,P60604,0
P04259,P63045,0
P04259,Q13885,0
P04259,Q15154,0
P04259,Q5T160,0
P04259,Q7Z3Y7,0
P04259,Q811G0,0
P04259,Q8IWZ6,0
P04259,Q8TEX9,0
P04259,Q8VD72,0
P04259,Q8WTW3,0
P04259,Q92973,0
P04259,Q96S52,0
P04259,Q99615,0
P04259,Q9BW92,0
P04259,Q9D289,0
P04259,Q9HCU5,0
P04259,Q9Y679,0
P04350,P04843,0
P04350,P11021,0
P04350,P13804,0
P04350,P17980,0
P04350,P35998,0
P04350,P49721,0
P04350,P51648,0
P04350,P62195,0
P04350,Q04637,0
P04350,Q13217,0
P04350,Q13573,0
P04350,Q14694,0
P04350,Q15773,0
P04350,Q53EU6,0
P04350,Q53R41,0
P04350,Q6ZNB6,0
P04350,Q811G0,0
P04350,Q8N9E0,0
P04350,Q96A33,0
P04350,Q9BXW9,0
P04350,Q9H1K4,0
P04350,Q9NTG7,0
P04350,Q9NVI1,0
P04843,P17987,0
P04843,P20020,0
P04843,P61006,0
P04843,Q14204,0
P04843,Q57UH8,0
P04843,Q6P4A7,0
P04843,Q6ZNB6,0
P04843,Q8IYB5,0
P04843,Q92947,0
P04843,Q99570,0
P04843,Q9H5V9,0
P04843,Q9H9S3,0
P04843,Q9NPF5,0
P04843,Q9UPT5,0
P04843,Q9Y2G8,0
P04843,Q9Y4R8,0
P04843,Q9Y5B9,0
P04844,P0DTC2,0
P04844,P13995,0
P04844,P27708,0
P04844,P62873,0
P04844,Q12797,0
P04844,Q13409,0
P04844,Q13573,0
P04844,Q13885,0
P04844,Q99KR7,0
P04844,Q9CZQ9,0
P04844,Q9HD45,0
P04844,Q9UN81,0
P04844,Q9Y285,0
P04908,P51665,0
P04908,P52701,0
P04908,P53985,0
P04908,P55209,0
P04908,P56589,0
P04908,P62191,0
P04908,P62491,0
P04908,Q00059,0
P04908,Q04206,0
P04908,Q08209,0
P04908,Q08850,0
P04908,Q3U0M1,0
P04908,Q53GQ0,0
P04908,Q8N0V3,0
P04908,Q8VD72,0
P04908,Q92890,0
P04908,Q96BY9,0
P04908,Q99570,0
P04908,Q99942,0
P04908,Q9UJS0,0
P04908,Q9ULD9,0
P04908,Q9UPQ9,0
P05023,P16615,0
P05023,P37238,0
P05023,P48553,0
P05023,P62140,0
P05023,P62333,0
P05023,P63104,0
P05023,Q04206,0
P05023,Q13217,0
P05023,Q14697,0
P05023,Q5BKZ1,0
P05023,Q5JPE7,0
P05023,Q8N0V3,0
P05023,Q8NBJ5,0
P05023,Q8TAM1,0
P05023,Q96JJ7,0
P05023,Q9BYF1,0
P05023,Q9CWF6,0
P05023,Q9H0F7,0
P05023,Q9NSG2,0
P05023,Q9NV56,0
P05023,Q9UBS4,0
P05023,Q9Y4Y9,0
P05026,P13645,0
P05026,P25786,0
P05026,P25788,0
P05026,P43487,0
P05026,Q07065,0
P05026,Q14643,0
P05026,Q3ZCQ8,0
P05026,Q6UW78,0
P05026,Q86X55,0
P05026,Q8BH75,0
P05026,Q8N3I7,0
P05026,Q8NFD5,0
P05026,Q96JJ7,0
P05026,Q9BYJ9,0
P05026,Q9CQA1,0
P05026,Q9HAU5,0
P05026,Q9UBM7,0
P05026,Q9Y383,0
P05067,P06493,0
P05067,P07437,0
P05067,P07900,0
P05067,P12235,0
P05067,P35613,0
P05067,P48651,0
P05067,P62195,0
P05067,P84090,0
P05067,Q8N0V3,0
P05067,Q8TAM1,0
P05067,Q96P70,0
P05067,Q9CQA1,0
P05067,Q9CQP2,0
P05067,Q9H307,0
P05067,Q9UBS4,0
P05067,Q9ULD9,0
P05067,Q9Y5V3,0
P05141,P07197,0
P05141,P25705,0
P05141,P61163,0
P05141,P62136,0
P05141,P62805,0
P05141,P63173,0
P05141,Q12797,0
P05141,Q13200,0
P05141,Q14669,0
P05141,Q52LR7,0
P05141,Q5M775,0
P05141,Q5XKP0,0
P05141,Q60700,0
P05141,Q8N0V3,0
P05141,Q9BXW9,0
P05141,Q9BYW2,0
P05141,Q9H936,0
P05141,Q9UHI6,0
P06213,P15208,0
P06213,P28288,0
P06213,P33993,0
P06213,P38647,0
P06213,P49721,0
P06213,P52429,0
P06213,P61163,0
P06213,Q14694,0
P06213,Q14974,0
P06213,Q3U0M1,0
P06213,Q3UPR7,0
P06213,Q71DI3,0
P06213,Q86VP6,0
P06213,Q86Y56,0
P06213,Q92973,0
P06213,Q96PM9,0
P06213,Q99707,0
P06213,Q9D289,0
P06213,Q9NSG2,0
P06213,Q9UBM7,0
P06213,Q9Y285,0
P06493,P08670,0
P06493,P17987,0
P06493,P48643,0
P06493,P62333,0
P06493,P63098,0
P06493,Q14257,0
P06493,Q14527,0
P06493,Q14739,0
