Identifier A,Identifier B,Interaction
O75376,Q04637,0
O75376,Q6PCB8,0
O75376,Q6YHU6,0
O75376,Q8NCK7,0
O75376,Q96QF0,0
O75376,Q96RK4,0
O75376,Q99942,0
O75376,Q9H2F5,0
O75376,Q9UL33,0
O75376,Q9Y3C7,0
O75376,Q9Y5R8,0
O75396,P04843,0
O75396,P25786,0
O75396,P26196,0
O75396,P33778,0
O75396,P37231,0
O75396,P62987,0
O75396,P78318,0
O75396,Q15392,0
O75396,Q15773,0
O75396,Q8TAM2,0
O75396,Q96QF0,0
O75396,Q96RK4,0
O75396,Q9BTY2,0
O75396,Q9NRG9,0
O75396,Q9UBS4,0
O75477,P04844,0
O75477,P15127,0
O75477,P26641,0
O75477,P37231,0
O75477,P53618,0
O75477,P63045,0
O75477,Q14204,0
O75477,Q57UH8,0
O75477,Q7Z6Z7,0
O75477,Q811G0,0
O75477,Q96QF0,0
O75477,Q96RK4,0
O75477,Q9GZN1,0
O75477,Q9HAF1,0
O75477,Q9UBU8,0
O75477,Q9UKV0,0
O75600,P08243,0
O75600,P15127,0
O75600,P27824,0
O75600,P31946,0
O75600,P56589,0
O75600,Q04637,0
O75600,Q4GYY5,0
O75600,Q60932,0
O75600,Q8TA86,0
O75600,Q92615,0
O75600,Q92643,0
O75600,Q92665,0
O75600,Q96QF0,0
O75600,Q96RK4,0
O75600,Q9NPJ1,0
O75600,Q9UBB4,0
O75600,Q9UBS4,0
O75600,Q9UNP9,0
O75607,P05023,0
O75607,P05026,0
O75607,P16615,0
O75607,P31939,0
O75607,P38646,0
O75607,P49720,0
O75607,P61026,0
O75607,P61163,0
O75607,P62987,0
O75607,Q14568,0
O75607,Q14694,0
O75607,Q8TCJ2,0
O75607,Q8WUM0,0
O75607,Q92973,0
O75607,Q96QF0,0
O75607,Q96RK4,0
O75607,Q99805,0
O75607,Q9UDY4,0
O75607,Q9Y4R8,0
O75683,P05026,0
O75683,P07197,0
O75683,P31946,0
O75683,P62805,0
O75683,Q13409,0
O75683,Q14568,0
O75683,Q52LR7,0
O75683,Q53G59,0
O75683,Q8NBJ5,0
O75683,Q96CK0,0
O75683,Q96QF0,0
O75683,Q96RK4,0
O75683,Q9BTY2,0
O75683,Q9HAV4,0
O75683,Q9NZ01,0
O75683,Q9Y296,0
O75746,P05023,0
O75746,P14625,0
O75746,P16615,0
O75746,P28074,0
O75746,P46379,0
O75746,P62805,0
O75746,P70452,0
O75746,Q07065,0
O75746,Q38DU9,0
O75746,Q71DI3,0
O75746,Q96QF0,0
O75746,Q96RK4,0
O75746,Q9H583,0
O75746,Q9NUP9,0
O75746,Q9UN37,0
O75787,O88848,0
O75787,P11172,0
O75787,P49841,0
O75787,P68366,0
O75787,Q5TEC6,0
O75787,Q5VWC4,0
O75787,Q5XKP0,0
O75787,Q86VP6,0
O75787,Q96QF0,0
O75787,Q96RK4,0
O75787,Q9BYF1,0
O75787,Q9D289,0
O75787,Q9UET6,0
O75865,P62820,0
O75865,Q13283,0
O75865,Q14694,0
O75865,Q16637,0
O75865,Q6IEG0,0
O75865,Q811G0,0
O75865,Q8N3I7,0
O75865,Q8NCK7,0
O75865,Q92900,0
O75865,Q96RK4,0
O75865,Q9UBV2,0
O75865,Q9UH99,0
O75865,Q9Y5A9,0
O75915,O95816,0
O75915,P08243,0
O75915,P38606,0
O75915,P39656,0
O75915,P54646,0
O75915,P57088,0
O75915,Q08850,0
O75915,Q09472,0
O75915,Q13123,0
O75915,Q92947,0
O75915,Q96GD4,0
O75915,Q96QF0,0
O75915,Q96RK4,0
O75915,Q9NSG2,0
O75915,Q9Y3C7,0
O75947,P05067,0
O75947,P14625,0
O75947,P21796,0
O75947,P22695,0
O75947,P25786,0
O75947,P49454,0
O75947,P50454,0
O75947,P57088,0
O75947,Q58EX7,0
O75947,Q6P4A7,0
O75947,Q6ZNB6,0
O75947,Q86Y56,0
O75947,Q8WUH6,0
O75947,Q92947,0
O75947,Q969V3,0
O75947,Q96BR5,0
O75947,Q96QF0,0
O75947,Q96RK4,0
O75947,Q9C005,0
O75947,Q9CQA1,0
O75947,Q9NTJ3,0
O75953,P45954,0
O75953,Q5HYI8,0
O75953,Q7Z3U7,0
O75953,Q96QF0,0
O75953,Q96RK4,0
O75953,Q99653,0
O75953,Q9H0E9,0
O75964,P49721,0
O75964,P63098,0
O75964,Q02978,0
O75964,Q53GQ0,0
O75964,Q60770,0
O75964,Q8TC07,0
O75964,Q96QF0,0
O75964,Q96RK4,0
O75964,Q9GZN1,0
O75964,Q9H078,0
O75964,Q9R1E0,0
O75970,P04843,0
O75970,P08195,0
O75970,P55060,0
O75970,Q5TEC6,0
O75970,Q7RTV0,0
O75970,Q8TCJ2,0
O75970,Q96QF0,0
O75970,Q96RK4,0
O75970,Q9H583,0
O75970,Q9NWB6,0
O75970,Q9UNF1,0
O75970,Q9Y285,0
O75970,Q9Y4Y9,0
O76024,O88848,0
O76024,P06727,0
O76024,P11021,0
O76024,P11881,0
O76024,P17987,0
O76024,P27986,0
O76024,P35232,0
O76024,P38646,0
O76024,P55072,0
O76024,P56726,0
O76024,P61026,0
O76024,Q02248,0
O76024,Q04917,0
O76024,Q13123,0
O76024,Q15154,0
O76024,Q3V3N7,0
O76024,Q58EX7,0
O76024,Q6DN90,0
O76024,Q6ZW61,0
O76024,Q8IWZ6,0
O76024,Q8NBM4,0
O76024,Q8NCK7,0
O76024,Q92616,0
O76024,Q96BY9,0
O76024,Q96QF0,0
O76024,Q96RK4,0
O76024,Q9BRT8,0
O76024,Q9BW92,0
O76024,Q9BXC9,0
O76024,Q9BYF1,0
O76024,Q9H0F7,0
O76024,Q9R1E0,0
O76024,Q9UDW3,0
O88848,O94905,0
O88848,O95817,0
O88848,P06213,0
O88848,P0DJI6,0
O88848,P15208,0
O88848,P16615,0
O88848,P21796,0
O88848,P42677,0
O88848,P55072,0
O88848,P56726,0
O88848,P61006,0
O88848,P63044,0
O88848,P63045,0
O88848,P68371,0
O88848,P68400,0
O88848,P70452,0
O88848,Q08850,0
O88848,Q14643,0
O88848,Q15008,0
O88848,Q15907,0
O88848,Q3SYG4,0
O88848,Q57UH8,0
O88848,Q5W0B1,0
O88848,Q60700,0
O88848,Q60770,0
O88848,Q6PCB8,0
O88848,Q8IWZ6,0
O88848,Q8N3I7,0
O88848,Q8NCK7,0
O88848,Q8NFJ9,0
O88848,Q8TAM2,0
O88848,Q96EB6,0
O88848,Q96QF0,0
O88848,Q96RK4,0
O88848,Q9BXC9,0
O88848,Q9JHQ5,0
O88848,Q9NPJ1,0
O88848,Q9NQ48,0
O88848,Q9UBM7,0
O88848,Q9Y4H2,0
O88900,O94905,0
O88900,P28288,0
O88900,P33981,0
O88900,P62492,0
O88900,P70452,0
O88900,Q53GQ0,0
O88900,Q7Z6Z7,0
O88900,Q86SZ2,0
O88900,Q8NCK7,0
O88900,Q92782,0
O88900,Q96QF0,0
O88900,Q96RK4,0
O88900,Q99707,0
O88900,Q9CQA1,0
O88900,Q9HCU5,0
O88900,Q9NSG2,0
O88900,Q9R1E0,0
O94761,O95817,0
O94761,P55072,0
O94761,Q02978,0
O94761,Q14449,0
O94761,Q14669,0
O94761,Q5TEC6,0
O94761,Q60700,0
O94761,Q6PCB8,0
O94761,Q8NFJ9,0
O94761,Q92782,0
O94761,Q96QF0,0
O94761,Q96RK4,0
O94761,Q9UN37,0
O94888,P02538,0
O94888,P04259,0
O94888,P52756,0
O94888,P55258,0
O94888,Q00577,0
O94888,Q13283,0
O94888,Q3SYG4,0
O94888,Q5BKY9,0
O94888,Q60700,0
O94888,Q8WVX9,0
O94888,Q92922,0
O94888,Q96HA1,0
O94888,Q96QF0,0
O94888,Q96RK4,0
O94888,Q9BUJ2,0
O94888,Q9BVA1,0
O94888,Q9NV56,0
O94888,Q9Y277,0
O94905,P06213,0
O94905,P08238,0
O94905,P35637,0
O94905,P37238,0
O94905,P46977,0
O94905,P52756,0
O94905,Q02978,0
O94905,Q04917,0
O94905,Q14694,0
O94905,Q15907,0
O94905,Q4GYY5,0
O94905,Q69YQ0,0
O94905,Q96HA1,0
O94905,Q96QF0,0
O94905,Q96RK4,0
O94905,Q99733,0
O94905,Q9BWJ5,0
O94905,Q9BYF1,0
O94905,Q9CQA1,0
O94905,Q9CQP2,0
O94905,Q9H307,0
O94905,Q9H9S3,0
O94905,Q9ULX6,0
O95273,P06213,0
O95273,P35637,0
O95273,P38647,0
O95273,P63104,0
O95273,P84090,0
O95273,Q00325,0
O95273,Q13885,0
O95273,Q5JPE7,0
O95273,Q6YHU6,0
O95273,Q8NCK7,0
O95273,Q8TEQ8,0
O95273,Q92947,0
O95273,Q96QF0,0
O95273,Q96RK4,0
O95273,Q99653,0
O95273,Q9BSD7,0
O95273,Q9HD20,0
O95273,Q9NY65,0
O95347,P08195,0
O95347,P55209,0
O95347,P61981,0
O95347,Q71RC2,0
O95347,Q7Z6Z7,0
O95347,Q86SZ2,0
O95347,Q8IWZ6,0
O95347,Q8TC07,0
O95347,Q92615,0
O95347,Q96QF0,0
O95347,Q96RK4,0
O95433,P27348,0
O95433,P31939,0
O95433,P47914,0
O95433,P48356,0
O95433,P53007,0
O95433,P53396,0
O95433,Q07065,0
O95433,Q6NXE6,0
O95433,Q6PCB8,0
O95433,Q96QF0,0
O95433,Q96RK4,0
O95433,Q9CQP2,0
O95816,P18859,0
O95816,P20020,0
O95816,Q00325,0
O95816,Q08945,0
O95816,Q09161,0
O95816,Q13409,0
O95816,Q15907,0
O95816,Q7L5D6,0
O95816,Q96QF0,0
O95816,Q96RK4,0
O95816,Q9BW92,0
O95816,Q9NS69,0
O95816,Q9Y2J4,0
O95817,O95831,0
O95817,P08238,0
O95817,P35232,0
O95817,P49841,0
O95817,P68363,0
O95817,Q13217,0
O95817,Q52LR7,0
O95817,Q58EX7,0
O95817,Q96QF0,0
O95817,Q96RK4,0
O95817,Q9H5V9,0
O95817,Q9NP92,0
O95817,Q9NTJ5,0
O95817,Q9UN86,0
O95831,P04259,0
O95831,P04350,0
O95831,P55209,0
O95831,P62873,0
O95831,Q3V3N7,0
O95831,Q52LR7,0
O95831,Q5SRD1,0
O95831,Q8N1N4,0
O95831,Q8NBJ5,0
O95831,Q96QF0,0
O95831,Q96RK4,0
O95831,Q9H773,0
O95831,Q9Y4W6,0
O95985,P04908,0
O95985,P07900,0
O95985,P52756,0
O95985,P63045,0
O95985,Q00325,0
O95985,Q09137,0
O95985,Q13283,0
O95985,Q14739,0
O95985,Q96QF0,0
O95985,Q96RK4,0
O95985,Q9H9S3,0
O95985,Q9UBU8,0
O95985,Q9UDW3,0
O95985,Q9Y3C1,0
O96019,P07197,0
O96019,P27708,0
O96019,P35232,0
O96019,P63167,0
O96019,Q08209,0
O96019,Q5HYI8,0
O96019,Q5QPK2,0
O96019,Q6PCB8,0
O96019,Q8C1Z7,0
O96019,Q8NBM4,0
O96019,Q96FV9,0
O96019,Q96QF0,0
O96019,Q96RK4,0
O96019,Q9D289,0
O96019,Q9NWB6,0
O96019,Q9P2R6,0
P00367,P06737,0
P00367,P41223,0
P00367,Q15392,0
P00367,Q5T160,0
P00367,Q96QF0,0
P00367,Q96RK4,0
P00367,Q9UNM6,0
P00403,P42677,0
P00403,P45880,0
P00403,P52429,0
P00403,Q07065,0
P00403,Q3SYG4,0
P00403,Q5H9R7,0
P00403,Q8K2G4,0
P00403,Q96QF0,0
P00403,Q96RK4,0
P00403,Q9GZN1,0
P00403,Q9NYU2,0
P00403,Q9Y3C7,0
P01024,P02533,0
P01024,P0DI81,0
P01024,P26196,0
P01024,P61981,0
P01024,Q5LJA5,0
P01024,Q8NFJ9,0
P01024,Q96D53,0
P01024,Q96QF0,0
P01024,Q96RK4,0
P01024,Q9H0E9,0
P01024,Q9HD45,0
P01889,P17980,0
P01889,P48553,0
P01889,P48651,0
P01889,P62492,0
P01889,P68363,0
P01889,Q15434,0
P01889,Q80U30,0
P01889,Q923E4,0
P01889,Q96BY9,0
P01889,Q96GD4,0
P01889,Q96QF0,0
P01889,Q96RK4,0
P01889,Q9BPW8,0
P01889,Q9NRR5,0
P01889,Q9NTG7,0
P01889,Q9UBU8,0
P01889,Q9UN86,0
P02533,P11177,0
P02533,P20700,0
P02533,P23258,0
P02533,P61981,0
P02533,Q13123,0
P02533,Q6IEG0,0
P02533,Q7Z6Z7,0
P02533,Q96BR5,0
P02533,Q96JJ7,0
P02533,Q96QF0,0
P02533,Q96RK4,0
P02533,Q9BYW2,0
P02533,Q9H5V9,0
P02533,Q9UNF1,0
P02533,Q9Y3Y2,0
P02538,P02651,0
P02538,P04259,0
P02538,P07437,0
P02538,P12004,0
P02538,P12235,0
P02538,P24539,0
P02538,P25786,0
P02538,P33981,0
P02538,Q96QF0,0
P02538,Q96RK4,0
P02538,Q9HD45,0
P02538,Q9NYA4,0
P02538,Q9P035,0
P02538,Q9UH99,0
P02538,Q9UN37,0
P02545,P04259,0
P02545,P07437,0
P02545,P12268,0
P02545,P28074,0
P02545,P42704,0
P02545,P43686,0
P02545,P49454,0
P02545,Q3UPR7,0
P02545,Q5VWC4,0
P02545,Q66K89,0
P02545,Q6UW78,0
P02545,Q86SZ2,0
P02545,Q8N9E0,0
P02545,Q93084,0
P02545,Q96CS3,0
P02545,Q96QF0,0
P02545,Q96RK4,0
P02651,P0DTC2,0
P02651,P10316,0
P02651,P12004,0
P02651,P20700,0
P02651,P48047,0
P02651,P51665,0
P02651,P55084,0
P02651,Q13418,0
P02651,Q14203,0
P02651,Q5NCF2,0
P02651,Q6PJG2,0
P02651,Q86X95,0
P02651,Q8N9M5,0
P02651,Q8NCK7,0
P02651,Q8NFJ9,0
P02651,Q8WVX9,0
P02651,Q96GD4,0
P02651,Q96QF0,0
P02651,Q96RK4,0
P02651,Q96T76,0
P02651,Q9NP92,0
P02651,Q9NTJ3,0
P02651,Q9NUD5,0
P02768,P0DI81,0
P02768,P48047,0
P02768,P48356,0
P02768,P48651,0
P02768,P55258,0
P02768,Q14527,0
P02768,Q7Z3U7,0
P02768,Q8IYB5,0
P02768,Q96QF0,0
P02768,Q96RK4,0
P02768,Q9H307,0
P02768,Q9NPJ1,0
P02768,Q9UBB4,0
P02768,Q9UQL6,0
P02786,P07195,0
P02786,P11881,0
P02786,P25787,0
P02786,P61006,0
P02786,P61163,0
P02786,P84090,0
P02786,Q12797,0
P02786,Q6DN90,0
P02786,Q96EB6,0
P02786,Q96QF0,0
P02786,Q96RK4,0
P02786,Q9BTY2,0
P02786,Q9NUD5,0
P02786,Q9UBF2,0
P02786,Q9UBV2,0
P02786,Q9UDY4,0
P02786,Q9Y679,0
P04259,P06730,0
P04259,P47914,0
P04259,P55084,0
P04259,P62140,0
P04259,P78371,0
P04259,Q3UJU9,0
P04259,Q96QF0,0
P04259,Q96RK4,0
P04259,Q9BPW8,0
P04259,Q9NY65,0
P04259,Q9Y4L1,0
P04350,P13645,0
P04350,P17066,0
P04350,P17987,0
P04350,P20340,0
P04350,P49720,0
P04350,P62987,0
P04350,Q00577,0
P04350,Q12840,0
P04350,Q14643,0
P04350,Q8ND56,0
P04350,Q92804,0
P04350,Q96QF0,0
P04350,Q96RK4,0
P04350,Q99942,0
P04350,Q9Y4H2,0
P04843,P06727,0
P04843,P23258,0
P04843,P33981,0
P04843,P41223,0
P04843,P62136,0
P04843,P78318,0
P04843,Q02248,0
P04843,Q14669,0
P04843,Q15907,0
P04843,Q8N3I7,0
P04843,Q8NFD5,0
P04843,Q96QF0,0
P04843,Q96RK4,0
P04843,Q9CZQ9,0
P04843,Q9NS69,0
P04843,Q9WV78,0
P04844,P05026,0
P04844,P06727,0
P04844,P10316,0
P04844,P20020,0
P04844,P26641,0
P04844,P54652,0
P04844,Q13200,0
P04844,Q14746,0
P04844,Q66H80,0
P04844,Q86Y56,0
P04844,Q96Q05,0
P04844,Q96QF0,0
P04844,Q96RK4,0
P04844,Q9BUJ2,0
P04844,Q9BXC9,0
P04908,P50454,0
P04908,P50993,0
P04908,Q2TAC2,0
P04908,Q86UL3,0
P04908,Q96BY9,0
P04908,Q96CS3,0
P04908,Q96QF0,0
P04908,Q96RK4,0
P04908,Q9BXW9,0
P04908,Q9UBV2,0
P04908,U3KQK0,0
P05023,P11177,0
P05023,P49721,0
P05023,P55084,0
P05023,P63244,0
P05023,Q15293,0
P05023,Q66H80,0
P05023,Q6PCB8,0
P05023,Q96GD4,0
P05023,Q96QF0,0
P05023,Q96RK4,0
P05023,Q9BUF5,0
P05023,Q9BVA1,0
P05023,Q9HD45,0
P05026,P33993,0
P05026,P51970,0
P05026,Q02978,0
P05026,Q69YQ0,0
P05026,Q7Z3U7,0
P05026,Q80U30,0
P05026,Q86X55,0
P05026,Q8NCK7,0
P05026,Q8TAM1,0
P05026,Q8TAM2,0
P05026,Q96QF0,0
P05026,Q96RK4,0
P05026,Q9CWF6,0
P05026,Q9GZN1,0
P05026,Q9H078,0
P05026,Q9ULX6,0
P05026,Q9Y4Y9,0
P05067,P14625,0
P05067,P38435,0
P05067,P42677,0
P05067,P48382,0
P05067,P56524,0
P05067,Q14568,0
P05067,Q66K89,0
P05067,Q8N0V3,0
P05067,Q8NDQ6,0
P05067,Q96QF0,0
P05067,Q96RK4,0
P05067,Q9BSJ2,0
P05067,Q9P035,0
P05067,Q9Y285,0
P05067,Q9Y4Y9,0
P05067,Q9Y5V3,0
P05141,P06727,0
P05141,P24539,0
P05141,P48553,0
P05141,P62191,0
P05141,Q09137,0
P05141,Q2KHR2,0
P05141,Q53R41,0
P05141,Q96QF0,0
P05141,Q96RK4,0
P05141,Q9H0U4,0
P05141,Q9H773,0
P05141,Q9UET6,0
P05141,Q9UI12,0
P05141,Q9UJV9,0
P05141,Q9Y4R8,0
P06213,P11021,0
P06213,P15127,0
P06213,P27348,0
P06213,P27824,0
P06213,P31749,0
P06213,P35998,0
P06213,P37238,0
P06213,P49454,0
P06213,P61962,0
P06213,P68104,0
P06213,P68371,0
P06213,P78371,0
P06213,Q09472,0
P06213,Q13724,0
P06213,Q14643,0
P06213,Q15008,0
P06213,Q3SYG4,0
P06213,Q5BKZ1,0
P06213,Q60700,0
P06213,Q6PJG2,0
P06213,Q8IWZ6,0
P06213,Q8N3I7,0
P06213,Q8N9M5,0
P06213,Q8NCK7,0
P06213,Q8ND56,0
P06213,Q8NF37,0
P06213,Q8NFJ9,0
P06213,Q8VD72,0
P06213,Q92973,0
P06213,Q96BY9,0
P06213,Q96EB6,0
P06213,Q96GM8,0
P06213,Q96QF0,0
P06213,Q96RK4,0
P06213,Q99942,0
P06213,Q9BXC9,0
P06213,Q9CWF6,0
P06213,Q9CZQ9,0
P06213,Q9H0F7,0
P06213,Q9H0U4,0
P06213,Q9H5V9,0
P06213,Q9NQ48,0
P06213,Q9UBK2,0
P06213,Q9UBU8,0
P06213,Q9UJS0,0
P06213,Q9Y5B9,0
P06493,P46379,0
P06493,P50502,0
P06493,P61981,0
P06493,Q13627,0
P06493,Q14444,0
P06493,Q15008,0
P06493,Q2KHR2,0
P06493,Q5QPK2,0
P06493,Q66H80,0
P06493,Q6PJG6,0
P06493,Q811G0,0
P06493,Q8N3I7,0
P06493,Q8WUM0,0
P06493,Q92538,0
P06493,Q96L91,0
P06493,Q96QF0,0
P06493,Q96RK4,0
P06493,Q9BYF1,0
P06576,P62258,0
P06576,Q14683,0
P06576,Q15293,0
P06576,Q6PI48,0
P06576,Q811G0,0
P06576,Q8N5P1,0
P06576,Q8NFJ9,0
P06576,Q8TAM2,0
P06576,Q92804,0
P06576,Q96QF0,0
P06576,Q96RK4,0
P06576,Q9H0E9,0
P06576,Q9NRR5,0
P06727,P07195,0
P06727,P11940,0
P06727,P12235,0
P06727,P17987,0
P06727,P62258,0
P06727,P62333,0
P06727,Q02248,0
P06727,Q15014,0
P06727,Q15392,0
P06727,Q53GQ0,0
P06727,Q69YQ0,0
P06727,Q8NCK7,0
P06727,Q8NF37,0
P06727,Q8NI60,0
P06727,Q8TAM1,0
P06727,Q8WUH6,0
P06727,Q96QF0,0
P06727,Q96RK4,0
P06727,Q9BSD7,0
P06727,Q9BUJ2,0
P06730,P14625,0
P06730,P63098,0
P06730,Q00577,0
P06730,Q3V3N7,0
P06730,Q5SRD1,0
P06730,Q5SRE5,0
P06730,Q6IEG0,0
P06730,Q6PJG2,0
P06730,Q969V3,0
P06730,Q96F45,0
P06730,Q96QF0,0
P06730,Q96RK4,0
P06730,Q9NPF5,0
P06730,Q9UN81,0
P06737,P25786,0
P06737,P38606,0
P06737,P40939,0
P06737,P78318,0
P06737,Q14527,0
P06737,Q4GYY5,0
P06737,Q6PI48,0
P06737,Q71DI3,0
P06737,Q86SZ2,0
P06737,Q8NI60,0
P06737,Q8TAM2,0
P06737,Q96QF0,0
P06737,Q96RK4,0
P06737,Q9HAU5,0
P07195,P25788,0
P07195,P38606,0
P07195,P50502,0
P07195,P55786,0
P07195,P60228,0
P07195,P62491,0
P07195,Q08945,0
P07195,Q12797,0
P07195,Q14683,0
P07195,Q5BKZ1,0
P07195,Q60700,0
P07195,Q63503,0
P07195,Q96QF0,0
P07195,Q96RK4,0
P07195,Q9H2F5,0
P07195,Q9WV78,0
P07197,P25787,0
P07197,P33778,0
P07197,P35613,0
P07197,P35908,0
P07197,P35998,0
P07197,Q13418,0
P07197,Q53G59,0
P07197,Q8WUM0,0
P07197,Q96QF0,0
P07197,Q96RK4,0
P07197,Q9H7B2,0
P07437,P29401,0
P07437,P31749,0
P07437,P33981,0
P07437,P35998,0
P07437,P68366,0
P07437,Q00325,0
P07437,Q60700,0
P07437,Q8VD72,0
P07437,Q96QF0,0
P07437,Q96RK4,0
P07437,Q9H0F7,0
P07437,Q9P035,0
P07900,P31939,0
P07900,Q3V3N7,0
P07900,Q5TEC6,0
P07900,Q7Z3C6,0
P07900,Q96QF0,0
P07900,Q96RK4,0
P07900,Q9BPW8,0
P07900,Q9UH99,0
P07900,Q9UL33,0
P08195,P27708,0
P08195,P37238,0
P08195,P52756,0
P08195,P54646,0
P08195,P68400,0
P08195,Q00325,0
P08195,Q5NCF2,0
P08195,Q8TAT6,0
P08195,Q92643,0
P08195,Q96QF0,0
P08195,Q96RK4,0
P08195,Q9H936,0
P08195,Q9HAF1,0
P08195,Q9Y448,0
P08238,P11881,0
P08238,P13995,0
P08238,P14625,0
P08238,P62820,0
P08238,Q14694,0
P08238,Q69YQ0,0
P08238,Q7Z3Y7,0
P08238,Q8TAM1,0
P08238,Q96BY9,0
P08238,Q96QF0,0
P08238,Q96RK4,0
P08238,Q9BRT8,0
P08238,Q9H1K4,0
P08238,Q9UDY4,0
P08243,P13645,0
P08243,P25705,0
P08243,P39656,0
P08243,P48553,0
P08243,P52429,0
P08243,Q13217,0
P08243,Q13885,0
P08243,Q5BKZ1,0
P08243,Q60700,0
P08243,Q69YQ0,0
P08243,Q6P4A7,0
P08243,Q8NBM4,0
P08243,Q96QF0,0
P08243,Q96RK4,0
P08243,Q9BSJ2,0
P08243,Q9HCJ0,0
P08243,Q9Y448,0
P08243,Q9Y5B9,0
P08670,P15208,0
P08670,P25786,0
P08670,P31939,0
P08670,P51571,0
P08670,P52789,0
P08670,P55060,0
P08670,P62492,0
P08670,P78371,0
P08670,Q6PCB8,0
P08670,Q6ZW61,0
P08670,Q7L5D6,0
P08670,Q7Z6Z7,0
P08670,Q8IXI1,0
P08670,Q8N1F7,0
P08670,Q8NBM4,0
P08670,Q8TA86,0
P08670,Q8TEQ8,0
P08670,Q96QF0,0
P08670,Q96RK4,0
P08670,Q96S52,0
P08670,Q9UET6,0
P08670,Q9UKV0,0
P08670,Q9Y5V3,0
P0C0S5,Q15293,0
P0C0S5,Q7Z3C6,0
P0C0S5,Q7Z6Z7,0
P0C0S5,Q96QF0,0
P0C0S5,Q96RK4,0
P0C0S5,Q9CQP2,0
P0C0S5,Q9CZQ9,0
P0C0S5,Q9HD45,0
P0C0S5,Q9JHQ5,0
P0C0S5,Q9NQH7,0
P0C0S5,Q9NV56,0
P0C0S5,Q9NZ01,0
P0C0S5,Q9ULX6,0
P0C0S5,Q9UQL6,0
P0C0S5,Q9Y285,0
P0DI81,P30405,0
P0DI81,P41223,0
P0DI81,P42677,0
P0DI81,P48651,0
P0DI81,P55060,0
P0DI81,Q14257,0
P0DI81,Q14449,0
P0DI81,Q6PI48,0
P0DI81,Q8IXI1,0
P0DI81,Q8NCK7,0
P0DI81,Q96EB6,0
P0DI81,Q96RK4,0
P0DI81,Q96T76,0
P0DI81,Q99707,0
P0DI81,Q9BUJ2,0
P0DI81,Q9HAV4,0
P0DJI6,P21796,0
P0DJI6,P27986,0
P0DJI6,P28288,0
P0DJI6,P46977,0
P0DJI6,P56726,0
P0DJI6,P57088,0
P0DJI6,Q08850,0
P0DJI6,Q13418,0
P0DJI6,Q5C9Z4,0
P0DJI6,Q60770,0
P0DJI6,Q8K2G4,0
P0DJI6,Q8NCK7,0
P0DJI6,Q8NFQ8,0
P0DJI6,Q8NI60,0
P0DJI6,Q92973,0
P0DJI6,Q96EB6,0
P0DJI6,Q96QF0,0
P0DJI6,Q96RK4,0
P0DJI6,Q9BXC9,0
P0DJI6,Q9BYF1,0
P0DJI6,Q9CWF6,0
P0DJI6,Q9H0F7,0
P0DJI6,Q9UH99,0
P0DJI6,Q9UHI6,0
P0DJI6,Q9Y4W6,0
P0DTC2,P11881,0
P0DTC2,P15127,0
P0DTC2,P16615,0
P0DTC2,P27986,0
P0DTC2,P30837,0
P0DTC2,P38646,0
P0DTC2,P51617,0
P0DTC2,P56726,0
P0DTC2,P57088,0
P0DTC2,P63173,0
P0DTC2,Q04917,0
P0DTC2,Q14203,0
P0DTC2,Q15942,0
P0DTC2,Q3ZCQ8,0
P0DTC2,Q5VWC4,0
P0DTC2,Q66K89,0
P0DTC2,Q6IEG0,0
P0DTC2,Q6ZW61,0
P0DTC2,Q8NCK7,0
P0DTC2,Q8NF37,0
P0DTC2,Q8VD72,0
P0DTC2,Q92665,0
P0DTC2,Q92782,0
P0DTC2,Q96QF0,0
P0DTC2,Q96RK4,0
P0DTC2,Q9BXC9,0
P0DTC2,Q9NPJ1,0
P0DTC2,Q9NRG9,0
P0DTC2,Q9R1E0,0
P0DTC2,Q9Y4H2,0
P0DTC2,Q9Y5R8,0
P10316,P24539,0
P10316,P36542,0
P10316,P48047,0
P10316,P62820,0
P10316,P68366,0
P10316,Q12840,0
P10316,Q5VWC4,0
P10316,Q60932,0
P10316,Q8N1N4,0
P10316,Q8ND56,0
P10316,Q96FV9,0
P10316,Q96GF1,0
P10316,Q96QF0,0
P10316,Q96RK4,0
P10316,Q9H773,0
P10316,Q9NYA4,0
P10316,Q9UBU8,0
P10316,Q9Y4R8,0
P11021,P11881,0
P11021,P21796,0
P11021,P27986,0
P11021,P46060,0
P11021,P49720,0
P11021,P49721,0
P11021,P50502,0
P11021,P55258,0
P11021,P62820,0
P11021,P63045,0
P11021,Q08850,0
P11021,Q14746,0
P11021,Q15154,0
P11021,Q3U0M1,0
P11021,Q3V3N7,0
P11021,Q57UH8,0
P11021,Q60700,0
P11021,Q60770,0
P11021,Q6ZW61,0
P11021,Q96EB6,0
P11021,Q96JJ7,0
P11021,Q96P70,0
P11021,Q96PM9,0
P11021,Q9ES56,0
P11021,Q9NPJ1,0
P11021,Q9R1E0,0
P11142,P13995,0
P11142,P35908,0
P11142,P41223,0
P11142,P48651,0
P11142,P63045,0
P11142,Q14669,0
P11142,Q14683,0
P11142,Q15293,0
P11142,Q15392,0
P11142,Q3UPR7,0
P11142,Q92616,0
P11142,Q96D53,0
P11142,Q96QF0,0
P11142,Q96RK4,0
P11142,Q9UL15,0
P11172,P25788,0
P11172,P37231,0
P11172,P41223,0
P11172,P62191,0
P11172,P68371,0
